CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
8,1,1,0.00204362700003458
12,3,0,0
20,3,0,0
22,3,0,0
36,4,0,0
38,1,1,0.098341641999923
44,1,1,0.0310874479999939
46,2,1,0.00158625100004883
50,1,1,0.0711169009999821
54,3,0,0
64,3,0,0
76,4,0,0
78,2,1,0.00955247999991116
82,3,0,0
84,4,0,0
86,4,0,0
90,4,0,0
94,2,1,0.11127211500002
100,2,1,0.115675512999928
122,1,1,0.00101390299994364
146,4,0,0
156,3,0,0
158,2,1,0.0308666720000019
162,3,0,0
168,3,0,0
176,1,1,0.0120346039999504
178,2,1,0.0846209569999701
186,1,1,0.0579347060000828
188,2,1,0.0335438460000432
190,2,1,0.00119828200001848
196,1,1,0.00112768099995719
202,4,0,0
212,4,0,0
218,1,1,0.0284051190000127
224,4,0,0
226,3,0,0
228,1,1,0.00108591699995486
238,2,1,0.0633713219999663
242,2,1,0.0764253920000328
