CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
10,4,0,0
12,3,0,0
14,1,1,0.106056699001783
16,2,1,0.0203160380006011
18,1,1,0.0373955449977075
22,2,1,0.0596659620023274
24,1,1,0.0825314859976061
26,1,0,0
28,2,0,0
30,4,0,0
32,2,1,0.0429197639969061
34,4,0,0
36,4,0,0
42,3,0,0
44,1,1,0.0826752869979828
48,4,0,0
50,3,1,0.106102454999927
54,3,0,0
58,2,1,0.0483465789984621
