CatchTime,CatchType,Accuracy,ResponseTime
8,3,0,0
12,4,0,0
14,4,0,0
16,1,1,0.0871212868951261
20,1,1,0.068304100073874
32,2,1,0.0769510050304234
36,2,1,0.086325071984902
38,4,0,0
46,4,0,0
52,4,0,0
58,1,1,0.0061302911490202
62,3,0,0
64,1,1,0.00614552618935704
66,4,0,0
68,2,1,0.0851972717791796
70,4,0,0
90,2,1,0.085838695988059
92,4,0,0
100,2,1,0.0229545088950545
122,3,0,0
130,1,1,0.114352748962119
140,3,0,0
148,3,0,0
156,2,1,0.00628369487822056
168,3,0,0
170,1,1,0.0942831439897418
178,2,1,0.0589671628549695
180,3,0,0
182,3,0,0
188,2,1,0.0238642150070518
194,1,1,0.0326391288544983
200,1,1,0.00407979590818286
204,1,1,0.00607398897409439
206,3,0,0
208,1,1,0.0415672110393643
212,4,0,0
222,4,0,0
226,2,0,0
234,2,0,0
236,3,0,0
