CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0844562449999557
6,3,0,0
10,3,0,0
12,1,1,0.040529541000069
16,1,1,0.0319488019999881
20,3,0,0
24,4,0,0
26,3,0,0
28,3,0,0
38,2,1,0.113482105999992
40,4,0,0
42,4,0,0
44,3,0,0
56,2,1,0.0767294830000083
62,1,1,0.00409946700006003
68,1,1,0.101418152999941
76,2,1,0.0322130410002046
78,4,0,0
80,4,0,0
82,4,0,0
94,2,1,0.0492785059998369
100,1,1,0.00428624599999239
106,2,1,0.0402333760000602
120,4,0,0
134,1,1,0.0948031279999668
136,4,0,0
148,3,0,0
156,2,1,0.0667359999999917
158,2,1,0.00403761400002622
168,3,0,0
170,1,1,0.0397860190000756
172,3,0,0
186,2,1,0.0580649670000639
194,2,1,0.0484031490000234
196,4,0,0
208,2,1,0.0584458010000617
216,1,1,0.0309709749999456
226,1,1,0.032241157000044
242,3,0,0
244,4,0,0
