CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
8,4,0,0
10,2,1,0.0336898959940299
16,1,1,0.0757880709861638
24,1,1,0.0928442410076968
26,2,1,0.00617516400234308
32,3,0,0
40,2,1,0.0770033779990626
46,3,0,0
48,2,1,0.0849271710030735
54,3,0,0
58,4,0,0
62,3,0,0
64,2,1,0.0155669179948745
80,2,1,0.0938589550059987
92,4,0,0
100,4,0,0
114,2,1,0.0923785050108563
120,1,1,0.043240306986263
128,3,0,0
130,2,1,0.101398197002709
136,4,0,0
144,3,0,0
148,1,1,0.0686372999916784
160,4,0,0
166,3,0,0
172,3,0,0
176,1,1,0.041372114996193
188,1,1,0.0060847059939988
190,1,1,0.0694655170082115
196,2,1,0.0850130620092386
200,1,1,0.0152762610086938
204,4,0,0
210,1,1,0.0415684409963433
212,4,0,0
214,4,0,0
224,1,1,0.00618649899843149
234,3,0,0
246,2,1,0.0412985339935403
248,4,0,0
