CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0176039543002844
6,3,0,0
24,3,0,0
36,1,1,0.00608624005690217
38,2,1,0.0496474718675017
42,2,1,0.0838679228909314
44,4,0,0
52,3,0,0
56,2,1,0.0154377943836153
68,1,1,0.0588430888019502
76,1,1,0.00613350281491876
78,2,1,0.0660526962019503
90,4,0,0
98,3,0,0
110,4,0,0
112,1,1,0.0591754103079438
132,3,0,0
138,2,1,0.00513040693476796
142,3,0,0
162,3,0,0
166,4,0,0
170,2,1,0.0322927199304104
172,4,0,0
180,2,1,0.108819041866809
182,1,1,0.0410753209143877
188,2,1,0.0682224286720157
194,4,0,0
196,3,0,0
200,4,0,0
202,3,1,0.102247996721417
206,1,1,0.091838339343667
212,4,0,0
214,1,0,0
220,4,0,0
224,2,1,0.0588160501793027
230,1,1,0.0498913838528097
232,4,0,0
236,2,1,0.032511480152607
238,3,0,0
244,1,1,0.0149874757044017
