CatchTime,CatchType,Accuracy,ResponseTime
4,3,1,0.0931870589847676
8,4,1,0.0457555609755218
14,3,1,0.0252916219760664
22,4,1,0.0833800850086845
42,4,0,0
56,2,1,0.0361256260075606
66,3,1,0.00388533400837332
68,2,1,0.108614367025439
72,3,0,0
76,2,1,0.0464466880075634
80,2,1,0.0922295320197009
82,3,1,0.032538736006245
84,1,1,0.00401149597018957
86,4,1,0.0498481820104644
94,1,1,0.0819267139886506
98,1,1,0.00605431298026815
100,1,1,0.0758623520378023
104,2,1,0.0657781640184112
108,3,1,0.0326696980046108
118,2,1,0.0839834450162016
120,1,1,0.0412501589744352
128,4,1,0.00611908995779231
132,3,1,0.00605456298217177
158,2,1,0.0578328119590878
168,4,1,0.0912236630101688
170,3,1,0.00592925498494878
172,1,1,0.0940536839771084
182,2,1,0.0138172620208934
190,4,1,0.0490733049809933
194,4,1,0.0648370750132017
196,1,1,0.0747715019970201
202,4,1,0.0490744760027155
206,1,1,0.0408182389801368
208,1,1,0.00599971297197044
218,3,1,0.0134067269973457
228,1,1,0.10863207897637
234,3,0,0
236,2,1,0.0409492350299843
240,2,1,0.0568958779913373
244,4,1,0.00601600302616134
