CatchTime,CatchType,Accuracy,ResponseTime
10,2,1,0.0502078870777041
16,4,0,0
18,4,0,0
20,3,0,0
32,4,0,0
56,3,0,0
64,4,0,0
70,1,1,0.00614214595407248
76,4,0,0
86,2,1,0.090612888103351
88,1,1,0.00598026602528989
94,2,1,0.00609642500057817
104,3,0,0
106,2,1,0.0476720279548317
110,2,1,0.0326049230061471
116,3,0,0
130,4,0,0
138,1,1,0.050245454069227
144,3,0,0
146,3,0,0
152,1,1,0.00400719209574163
154,4,0,0
162,3,0,0
164,4,0,0
166,1,1,0.0938438479788601
170,2,1,0.0410049092024565
174,1,1,0.00604390213266015
176,1,1,0.084758433047682
180,2,1,0.0918047248851508
184,2,1,0.101968365954235
190,3,0,0
192,1,1,0.015105317113921
194,4,0,0
204,3,0,0
208,1,1,0.102879064157605
212,3,0,0
228,2,1,0.0937746181152761
238,1,1,0.0149748211260885
242,2,1,0.110036528902128
246,4,0,0
