CatchTime,CatchType,Accuracy,ResponseTime
12,2,1,0.0851835919893347
14,2,1,0.0493480810109759
16,4,0,0
18,1,1,0.0325059629976749
20,1,1,0.0238677410088712
22,3,0,0
24,1,1,0.0149716140003875
30,1,1,0.0151327950006817
34,3,0,0
38,4,0,0
42,3,0,0
44,4,0,0
54,4,0,0
60,3,0,0
62,2,1,0.0149322180077434
66,1,1,0.00541280399193056
68,2,1,0.00612530999933369
72,3,0,0
82,4,0,0
84,2,1,0.108994526992319
98,2,1,0.00521522700728383
102,4,0,0
106,1,1,0.0757409109937726
108,3,0,0
112,1,1,0.0933203409949783
114,4,0,0
132,4,0,0
142,2,1,0.10153184599767
150,3,0,0
164,4,0,0
172,1,1,0.00594333501067013
174,3,0,0
184,1,1,0.00606677400355693
186,2,1,0.0236709870077902
194,2,1,0.0315740109945182
196,1,1,0.00610536499880254
198,4,0,0
208,3,0,0
226,2,1,0.0595988970017061
242,3,0,0
