CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.00536070601083338
22,2,1,0.050097196130082
24,1,1,0.0061334390193224
44,3,0,0
48,4,0,0
50,2,1,0.0672268748749048
54,1,1,0.110682450933382
74,2,1,0.0764366770163178
80,2,1,0.0739267510361969
90,2,1,0.0154240250121802
92,2,1,0.0933402359951288
98,2,1,0.0149766029790044
100,4,0,0
104,4,0,0
108,4,0,0
112,4,0,0
116,3,0,0
120,1,1,0.0231383279897273
122,3,0,0
130,4,0,0
134,4,0,0
138,3,0,0
144,1,1,0.0679542638827115
150,1,1,0.00601844699122012
154,2,1,0.0150170337874442
156,3,0,0
166,3,0,0
170,4,0,0
174,3,0,0
176,3,0,0
178,3,0,0
180,1,1,0.00481170113198459
194,1,1,0.093495650915429
202,1,1,0.0239367769099772
214,4,0,0
222,3,0,0
224,1,1,0.0761720980517566
240,2,1,0.00601172889582813
244,2,1,0.0669269531499594
248,4,0,0
