CatchTime,CatchType,Accuracy,ResponseTime
6,2,1,0.0495452229997682
14,2,1,0.00615186200002427
18,3,0,0
20,3,0,0
26,1,1,0.0590589610001189
46,4,0,0
52,1,1,0.0841131970000788
62,3,0,0
68,2,1,0.0929298400001244
72,4,0,0
78,2,1,0.0317598749998069
84,1,1,0.0900973819998399
92,4,1,0.0920942700004161
96,4,0,0
108,4,0,0
112,2,1,0.0788819020003757
118,3,0,0
124,2,1,0.00625707299968781
126,4,0,0
130,3,0,0
132,1,1,0.0761973769999713
138,2,0,0
140,1,1,0.077300001000367
144,4,0,0
146,3,0,0
148,1,1,0.0485528429999249
152,4,0,0
156,3,0,0
160,4,0,0
162,1,1,0.0040551349998168
172,2,0,0
178,1,1,0.0508775319999586
182,2,1,0.0148917260003145
188,3,0,0
194,1,1,0.0605274770000506
206,3,0,0
236,2,1,0.0894842210000206
238,3,0,0
240,1,1,0.0147518540002238
246,4,0,0
