CatchTime,CatchType,Accuracy,ResponseTime
12,1,1,0.0453534150728956
14,2,1,0.00611022196244448
20,4,0,0
22,2,1,0.0148880319902673
28,4,0,0
30,2,1,0.0324604390189052
36,1,1,0.0149448480224237
40,4,0,0
54,2,1,0.0411686080042273
62,2,1,0.0153307949658483
70,4,0,0
72,4,0,0
76,2,1,0.108852353994735
82,1,1,0.00604856491554528
100,3,0,0
108,4,0,0
110,1,1,0.00614708801731467
112,4,0,0
114,1,1,0.0324319390347227
116,1,1,0.0150988639798015
120,3,0,0
122,4,0,0
124,2,1,0.0491627890150994
130,3,0,0
138,3,0,0
148,1,1,0.111164848902263
162,2,1,0.0928236349718645
164,4,0,0
168,3,0,0
176,3,0,0
186,3,0,0
198,1,1,0.0582891290541738
202,3,0,0
218,3,0,0
224,1,1,0.0137404719134793
228,4,0,0
232,2,1,0.0148859010078013
238,2,1,0.00517191702965647
242,3,0,0
246,1,1,0.083915772032924
