CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0177669250406325
6,4,0,0
10,4,0,0
12,2,1,0.0942940511740744
18,1,1,0.0236651529558003
28,2,1,0.0837677540257573
42,2,1,0.0407357099466026
44,3,0,0
46,2,1,0.0938575188629329
48,2,1,0.1017502900213
52,4,0,0
54,2,1,0.0418924880214036
56,3,0,0
62,4,0,0
68,1,1,0.00615987600758672
70,3,0,0
80,3,0,0
94,1,1,0.00609979685395956
114,4,0,0
124,4,0,0
126,1,1,0.00477502727881074
136,3,0,0
144,1,1,0.0148646710440516
148,3,0,0
152,2,1,0.0502829137258232
154,4,0,0
170,3,0,0
176,1,1,0.00425157183781266
178,4,0,0
184,2,1,0.111749683972448
188,4,0,0
194,4,0,0
196,2,1,0.0325501156039536
202,3,0,0
220,1,1,0.0844550910405815
222,3,0,0
228,2,1,0.100470213219523
232,1,1,0.0406273589469492
242,3,0,0
246,1,1,0.005982237868011
