CatchTime,CatchType,Accuracy,ResponseTime
6,2,0,0
10,4,0,0
16,1,1,0.0779229959007353
22,2,1,0.0848136709537357
32,3,0,0
36,4,0,0
38,2,0,0
40,2,1,0.0417269850149751
46,4,0,0
52,3,0,0
58,3,0,0
60,2,1,0.0754753859946504
72,3,0,0
76,4,0,0
80,4,0,0
92,1,1,0.0585782839916646
94,2,1,0.0148174399510026
98,1,1,0.0324300809297711
102,1,1,0.0833364919526502
114,2,1,0.0835798149928451
124,1,1,0.0683569299289957
150,4,0,0
154,3,0,0
158,4,0,0
162,4,0,0
164,3,0,0
174,1,1,0.00623085000552237
182,3,0,0
194,3,0,0
196,2,1,0.0591595980804414
200,2,1,0.102091165957972
202,3,0,0
208,1,1,0.094967938028276
210,4,0,0
212,2,0,0
216,1,1,0.0418588779866695
218,1,0,0
228,1,1,0.0493903189199045
232,4,0,0
248,3,0,0
