CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
10,1,0,0
16,1,1,0.0530928689986467
18,3,1,0.0231963220285252
32,3,0,0
36,4,0,0
58,3,0,0
66,2,0,0
74,3,0,0
76,1,1,0.015610994072631
78,2,1,0.0153076490387321
84,2,1,0.0425573789980263
90,3,0,0
96,1,1,0.00620660302229226
100,4,1,0.0152888449374586
106,4,1,0.0510806329548359
122,2,1,0.044002837035805
126,2,1,0.0597006040625274
132,3,0,0
134,2,1,0.0261807029601187
152,2,1,0.0970357420155779
158,4,0,0
166,3,0,0
174,4,1,0.0141812090296298
176,4,1,0.034346348955296
180,1,0,0
182,1,0,0
186,4,0,0
188,1,0,0
194,2,1,0.00493116897996515
196,3,0,0
202,4,0,0
204,4,0,0
206,2,1,0.0689349879976362
216,3,0,0
234,1,0,0
238,1,1,0.00511224509682506
240,3,0,0
246,2,1,0.0150033179670572
248,1,0,0
