CatchTime,CatchType,Accuracy,ResponseTime
12,4,0,0
14,3,0,0
22,2,1,0.00670104695018381
26,2,1,0.0223163230111822
42,3,0,0
46,2,1,0.032943655969575
56,1,1,0.0848541870946065
66,2,1,0.110875895014033
68,3,0,0
76,1,1,0.0133724310435355
78,1,1,0.0608305559726432
86,2,1,0.00646232499275357
88,3,0,0
92,2,1,0.0419799190713093
94,1,1,0.105040316004306
100,4,0,0
102,4,0,0
104,3,0,0
112,2,1,0.0862619229592383
116,2,1,0.0769392680376768
128,2,0,0
138,2,1,0.110657170065679
140,1,1,0.00636759400367737
156,3,0,0
160,4,0,0
166,1,1,0.0587212620303035
168,1,1,0.0222177630057558
172,1,1,0.0599651809316128
176,1,1,0.0600833831122145
198,3,0,0
200,3,0,0
204,4,0,0
212,4,0,0
216,4,0,0
218,4,0,0
220,1,1,0.0244049730245024
226,4,0,0
234,4,0,0
238,3,0,0
248,3,0,0
