CatchTime,CatchType,Accuracy,ResponseTime
10,4,0,0
12,3,0,0
16,3,0,0
20,2,1,0.0855045421048999
34,3,0,0
36,1,1,0.015395135153085
42,2,1,0.0512626310810447
44,2,1,0.0782682141289115
48,2,1,0.042143786791712
52,4,0,0
54,4,0,0
56,2,1,0.0340356952510774
58,1,1,0.0221210992895067
60,3,0,0
62,4,0,0
66,4,0,0
74,2,1,0.087291513569653
80,2,1,0.00609920313581824
100,3,0,0
104,4,0,0
122,4,0,0
126,2,1,0.0574289681389928
128,1,1,0.0224965447559953
132,3,0,0
154,2,0,0
156,1,1,0.0596697358414531
160,3,0,0
170,2,1,0.0698671792633832
172,3,0,0
188,4,0,0
190,3,0,0
196,1,1,0.0673900716938078
200,4,0,0
202,1,1,0.086085774935782
206,4,0,0
216,3,0,0
220,1,1,0.0407949578948319
234,1,1,0.0782403307966888
242,1,1,0.0133874318562448
248,1,1,0.0702489418908954
