CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
12,2,1,0.0780018679797649
22,3,0,0
26,4,0,0
28,1,1,0.0682664541527629
38,4,0,0
42,2,1,0.0670846132561564
46,3,0,0
48,4,0,0
50,3,0,0
58,1,1,0.0935887494124472
66,3,0,0
68,4,0,0
78,1,1,0.0228338502347469
96,1,1,0.0422056908719242
98,2,1,0.0061078448779881
102,3,0,0
106,2,1,0.0501952837221324
108,4,0,0
114,3,0,0
124,1,1,0.00644180690869689
130,3,0,0
134,3,0,0
136,2,1,0.0063942433334887
138,3,0,0
144,2,1,0.024280440993607
152,1,1,0.0414549917913973
164,4,0,0
178,4,0,0
180,1,1,0.0152426133863628
192,3,0,0
194,2,1,0.0152199449948967
198,1,1,0.032691843342036
202,1,1,0.0764001589268446
206,1,1,0.0242689698934555
212,2,1,0.0772339389659464
214,4,0,0
226,2,1,0.059939936734736
228,4,0,0
234,2,1,0.0773118669167161
