CatchTime,CatchType,Accuracy,ResponseTime
2,2,1,0.0764642939902842
4,3,0,0
8,2,1,0.0725279659964144
10,4,0,0
12,4,0,0
16,4,0,0
20,4,0,0
24,2,1,0.00597688881680369
28,3,0,0
30,2,1,0.0589631150942296
34,1,1,0.00616121990606189
42,3,0,0
50,4,0,0
62,4,0,0
64,3,0,0
68,4,0,0
74,1,1,0.0491653152275831
76,3,0,0
82,2,1,0.110426983097568
100,1,1,0.0426445589400828
114,3,0,0
118,1,1,0.0846484918147326
128,1,1,0.0859221648424864
136,3,0,0
138,3,0,0
144,1,1,0.0152816572226584
146,1,0,0
152,2,1,0.0939136680681258
160,3,0,0
162,2,1,0.0944030918180943
170,1,1,0.0674225608818233
178,3,0,0
184,4,0,0
188,1,1,0.00603413907811046
190,4,0,0
206,2,1,0.103699870873243
214,4,0,0
220,2,1,0.0763386399485171
226,1,1,0.0672102400567383
246,2,1,0.0671166009269655
