PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,41,2,1,1,2,1,1,NaN
2,69,1,1,1,1,1,1,NaN
3,104,1,2,1,1,1,1,NaN
4,31,1,1,1,1,1,1,NaN
5,29,1,2,1,1,1,1,NaN
6,50,1,2,2,1,1,1,NaN
7,106,1,1,2,1,1,1,NaN
8,103,2,1,2,2,1,1,NaN
9,46,1,2,2,1,1,1,NaN
10,100,2,2,2,2,1,1,NaN
11,109,2,2,2,2,1,1,NaN
12,28,2,1,2,2,1,1,NaN
13,49,2,1,2,2,1,1,NaN
14,83,2,1,2,2,1,1,NaN
15,54,1,2,1,1,1,1,NaN
16,87,2,1,2,2,1,1,NaN
17,79,1,2,2,1,1,1,NaN
18,4,2,2,2,2,1,1,NaN
19,59,2,2,2,2,1,1,NaN
20,12,2,2,1,2,1,1,NaN
21,64,2,2,2,2,1,1,NaN
22,3,1,2,2,1,1,1,NaN
23,71,1,2,1,1,1,1,NaN
24,74,2,1,1,2,1,1,NaN
25,2,2,1,2,2,1,1,NaN
26,9,1,1,1,1,1,1,NaN
27,85,2,2,1,2,1,1,NaN
28,17,1,2,1,1,1,1,NaN
29,61,2,1,2,2,2,1,0.709528731703358
30,105,2,2,2,2,1,1,NaN
31,110,1,2,2,1,2,1,0.504319588690123
32,25,1,2,2,1,1,1,NaN
33,98,1,2,1,1,1,1,NaN
34,1,1,1,1,1,1,1,NaN
35,27,1,1,1,1,1,1,NaN
36,16,2,1,1,2,1,1,NaN
37,93,1,2,1,1,1,0,0.825738544310298
38,38,1,2,2,1,1,1,NaN
39,11,1,2,2,1,1,1,NaN
40,20,2,1,2,2,1,1,NaN
41,55,2,2,1,2,1,1,NaN
42,45,2,1,2,2,1,1,NaN
43,5,1,1,1,1,1,1,NaN
44,58,1,2,2,1,1,1,NaN
45,56,1,1,1,1,1,1,NaN
46,60,1,1,2,1,1,1,NaN
47,67,1,2,2,1,1,1,NaN
48,80,2,2,2,2,1,1,NaN
49,53,2,1,2,2,1,1,NaN
50,18,2,2,1,2,1,1,NaN
51,13,1,1,1,1,1,1,NaN
52,107,2,1,2,2,1,1,NaN
53,36,1,1,1,1,1,1,NaN
54,33,2,1,1,2,1,1,NaN
55,96,2,1,1,2,1,1,NaN
56,39,2,2,1,2,1,1,NaN
57,42,1,2,2,1,1,1,NaN
58,35,2,2,2,2,1,1,NaN
59,91,1,1,1,1,1,1,NaN
60,84,1,2,1,1,1,1,NaN
61,92,2,1,1,2,1,1,NaN
62,8,2,2,1,2,1,1,NaN
63,24,2,1,1,2,1,1,NaN
64,57,2,1,1,2,1,1,NaN
65,47,2,2,1,2,1,1,NaN
66,23,1,1,2,1,1,1,NaN
67,26,2,2,1,2,1,1,NaN
68,101,1,1,1,1,1,1,NaN
69,68,2,2,2,2,1,1,NaN
70,44,1,1,1,1,1,1,NaN
71,19,1,1,1,1,1,1,NaN
72,14,2,1,2,2,2,1,0.429916136765314
73,77,1,1,2,1,1,1,NaN
74,102,2,2,2,2,2,1,0.665016189677772
75,62,2,1,1,2,1,1,NaN
76,52,1,1,2,1,1,1,NaN
77,94,2,2,2,2,1,1,NaN
78,82,1,1,2,1,1,1,NaN
79,37,2,1,1,2,1,1,NaN
80,63,1,2,2,1,1,1,NaN
81,22,2,2,1,2,1,1,NaN
82,32,2,2,2,2,2,1,0.131138147236015
83,7,1,2,1,1,1,1,NaN
84,34,1,2,1,1,1,1,NaN
85,43,2,2,1,2,1,1,NaN
86,95,1,1,2,1,1,1,NaN
87,70,2,1,2,2,1,1,NaN
88,86,1,1,2,1,1,1,NaN
89,75,1,2,2,1,1,0,0.531341893688477
90,48,1,1,2,1,1,1,NaN
91,108,1,2,1,1,1,1,NaN
92,73,1,1,2,1,1,0,1.37339859150961
93,15,1,1,2,1,2,1,0.491113529092218
94,89,1,2,1,1,1,1,NaN
95,51,2,2,2,2,1,1,NaN
96,21,1,2,2,1,1,1,NaN
97,72,2,2,2,2,1,1,NaN
98,76,2,2,2,2,1,1,NaN
99,78,2,1,1,2,1,1,NaN
100,65,1,1,1,1,1,1,NaN
101,97,1,1,2,1,2,1,0.797785888876206
102,40,1,1,2,1,1,1,NaN
103,6,2,1,1,2,1,1,NaN
104,90,2,2,2,2,1,1,NaN
105,10,2,1,1,2,1,1,NaN
106,88,2,1,1,2,2,1,0.468463198040808
107,81,1,1,2,1,2,1,0.669547953288202
108,30,2,2,1,2,1,1,NaN
109,99,1,2,2,1,2,1,0.652314960057993
110,66,2,1,1,2,1,1,NaN
111,206,1,2,2,1,1,1,NaN
112,163,1,2,2,1,1,1,NaN
113,208,1,1,2,1,1,1,NaN
114,211,2,2,2,2,1,1,NaN
115,125,1,1,1,1,1,1,NaN
116,137,1,2,2,1,1,1,NaN
117,144,2,1,1,2,1,1,NaN
118,150,1,2,2,1,1,1,NaN
119,180,2,1,1,2,1,1,NaN
120,189,1,2,2,1,1,1,NaN
121,116,1,1,1,1,1,1,NaN
122,167,2,1,1,2,1,1,NaN
123,120,2,2,2,2,1,1,NaN
124,111,1,1,1,1,1,1,NaN
125,185,1,2,2,1,1,1,NaN
126,121,1,1,2,1,1,1,NaN
127,154,1,2,2,1,1,1,NaN
128,175,1,1,2,1,1,1,NaN
129,217,1,1,2,1,2,1,0.455224946384988
130,133,1,2,1,1,1,1,NaN
131,214,1,2,2,1,1,1,NaN
132,191,1,1,2,1,1,1,NaN
133,143,1,1,2,1,1,1,NaN
134,123,1,2,1,1,1,1,NaN
135,140,2,1,2,2,1,1,NaN
136,210,1,2,1,1,1,1,NaN
137,161,1,1,1,1,1,1,NaN
138,119,1,2,1,1,1,1,NaN
139,122,2,1,2,2,1,1,NaN
140,173,2,2,1,2,1,1,NaN
141,176,2,1,1,2,1,1,NaN
142,112,2,1,2,2,1,1,NaN
143,200,1,1,1,1,1,1,NaN
144,153,2,1,2,2,1,1,NaN
145,169,2,2,2,2,1,1,NaN
146,177,1,2,1,1,1,1,NaN
147,218,2,1,2,2,1,1,NaN
148,207,2,2,2,2,1,1,NaN
149,182,2,2,1,2,1,1,NaN
150,115,2,2,2,2,1,1,NaN
151,183,1,1,1,1,1,1,NaN
152,128,2,2,2,2,1,1,NaN
153,156,1,1,2,1,1,1,NaN
154,151,2,2,1,2,1,1,NaN
155,118,2,1,1,2,2,1,0.685190658919055
156,147,2,2,1,2,1,1,NaN
157,215,2,2,2,2,1,1,NaN
158,145,2,2,2,2,2,1,0.464229649937806
159,131,2,2,1,2,2,1,0.125839627368805
160,216,1,1,2,1,1,1,NaN
161,195,2,2,1,2,1,0,0.827986135173887
162,113,1,1,2,1,2,1,0.649817734428325
163,174,2,1,2,2,2,1,0.483053516074506
164,155,2,2,1,2,1,1,NaN
165,162,2,1,2,2,1,1,NaN
166,124,2,2,2,2,1,1,NaN
167,136,2,1,1,2,1,1,NaN
168,179,1,1,1,1,1,1,NaN
169,188,2,1,1,2,1,1,NaN
170,184,2,1,2,2,1,1,NaN
