PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,63,1,2,1,1,1,1,NaN
2,94,1,1,1,1,1,1,NaN
3,61,2,1,1,2,1,1,NaN
4,85,2,2,1,2,1,1,NaN
5,39,2,1,2,2,1,1,NaN
6,37,2,2,1,2,1,1,NaN
7,92,1,2,1,1,1,1,NaN
8,53,2,1,1,2,1,1,NaN
9,36,1,2,2,1,1,1,NaN
10,14,2,1,2,2,1,1,NaN
11,19,1,2,1,1,1,1,NaN
12,26,1,2,2,1,1,1,NaN
13,64,2,2,1,2,1,1,NaN
14,15,1,2,2,1,1,1,NaN
15,71,1,2,2,1,1,1,NaN
16,24,2,1,1,2,2,1,0.711405344012746
17,86,1,1,1,1,1,0,1.27509108079721
18,31,1,2,1,1,1,1,NaN
19,90,1,1,2,1,1,1,NaN
20,3,1,2,2,1,1,1,NaN
21,103,2,1,2,2,1,1,NaN
22,109,1,2,2,1,1,1,NaN
23,95,2,1,1,2,1,1,NaN
24,49,2,1,2,2,1,1,NaN
25,108,2,1,2,2,1,1,NaN
26,12,2,2,2,2,1,1,NaN
27,17,1,1,2,1,1,1,NaN
28,96,1,2,1,1,1,1,NaN
29,91,2,1,2,2,1,1,NaN
30,102,1,1,2,1,1,1,NaN
31,22,1,1,1,1,1,1,NaN
32,57,2,1,1,2,1,1,NaN
33,106,2,2,2,2,1,1,NaN
34,72,2,2,2,2,1,1,NaN
35,82,1,1,2,1,1,1,NaN
36,83,2,1,2,2,1,1,NaN
37,9,1,1,2,1,1,1,NaN
38,55,2,2,1,2,1,1,NaN
39,105,1,2,1,1,2,1,0.739533061107068
40,52,1,1,2,1,1,1,NaN
41,29,1,1,1,1,1,1,NaN
42,59,2,2,1,2,1,0,1.15853692441488
43,70,2,1,2,2,1,0,1.09112528134756
44,45,1,2,2,1,1,1,NaN
45,73,1,1,2,1,1,1,NaN
46,89,2,2,1,2,1,1,NaN
47,110,2,2,1,2,1,1,NaN
48,99,2,1,2,2,1,1,NaN
49,11,1,2,2,1,1,1,NaN
50,40,2,2,1,2,2,1,0.734984947413977
51,35,2,1,2,2,1,1,NaN
52,8,2,2,1,2,1,1,NaN
53,2,2,1,1,2,1,1,NaN
54,62,2,1,2,2,2,1,0.491719249017478
55,74,2,1,2,2,1,1,NaN
56,75,1,2,1,1,1,1,NaN
