PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,25,1,2,2,1,1,1,NaN
2,82,2,2,2,2,1,1,NaN
3,109,1,2,1,1,1,1,NaN
4,22,2,2,2,2,1,1,NaN
5,5,1,1,1,1,1,1,NaN
6,98,2,2,2,2,1,1,NaN
7,16,1,2,2,1,1,1,NaN
8,83,1,1,2,1,1,1,NaN
9,36,2,2,1,2,1,1,NaN
10,66,2,2,1,2,1,1,NaN
11,13,2,2,1,2,1,1,NaN
12,65,1,2,1,1,1,1,NaN
13,9,2,2,2,2,1,1,NaN
14,71,1,1,2,1,1,1,NaN
15,55,2,1,1,2,1,1,NaN
16,105,1,2,2,1,1,1,NaN
17,68,2,1,1,2,1,1,NaN
18,21,1,2,1,1,1,1,NaN
19,74,2,2,2,2,1,1,NaN
20,39,1,2,1,1,1,1,NaN
21,67,1,1,2,1,1,1,NaN
22,59,2,1,2,2,1,1,NaN
23,43,1,2,1,1,1,1,NaN
24,64,2,1,1,2,1,1,NaN
25,87,2,2,2,2,2,1,0.485500112379668
26,89,2,2,2,2,1,1,NaN
27,17,2,2,2,2,1,1,NaN
28,91,1,2,2,1,2,1,0.455343179030024
29,77,1,2,2,1,1,1,NaN
30,29,2,1,1,2,1,1,NaN
31,108,2,1,1,2,1,1,NaN
32,1,1,1,1,1,1,1,NaN
33,11,2,1,2,2,1,1,NaN
34,23,1,1,1,1,1,1,NaN
35,24,2,1,2,2,1,1,NaN
36,44,2,2,1,2,1,1,NaN
37,106,2,2,1,2,1,1,NaN
38,19,2,2,1,2,2,1,0.498784896188226
39,12,1,2,1,1,1,1,NaN
40,35,1,2,1,1,1,1,NaN
41,7,1,2,1,1,1,1,NaN
42,107,1,1,1,1,1,1,NaN
43,10,1,1,1,1,1,1,NaN
44,40,2,2,2,2,1,1,NaN
45,52,2,2,2,2,1,1,NaN
46,73,1,2,2,1,1,1,NaN
47,32,1,1,1,1,1,1,NaN
48,101,1,2,1,1,1,1,NaN
49,6,2,1,2,2,1,1,NaN
50,93,1,2,1,1,1,1,NaN
51,84,2,1,1,2,1,1,NaN
52,38,2,1,1,2,1,1,NaN
53,37,1,1,1,1,1,1,NaN
54,15,2,1,2,2,1,1,NaN
55,28,1,1,1,1,2,1,0.596503884118647
56,26,2,2,1,2,1,1,NaN
57,94,2,2,2,2,1,1,NaN
58,99,1,1,2,1,1,1,NaN
59,75,1,1,1,1,1,1,NaN
60,2,2,1,2,2,1,1,NaN
61,48,2,2,2,2,1,1,NaN
62,86,2,1,2,2,2,1,0.417599163240084
63,34,2,1,1,2,1,1,NaN
64,85,1,2,1,1,1,1,NaN
65,81,1,2,2,1,1,1,NaN
66,76,2,1,1,2,1,1,NaN
67,14,1,1,1,1,1,1,NaN
68,57,2,2,1,2,1,1,NaN
69,8,2,1,2,2,2,1,0.404851401466658
70,70,2,2,1,2,1,1,NaN
71,96,2,1,2,2,1,1,NaN
72,92,2,1,2,2,1,1,NaN
73,97,1,2,2,1,1,1,NaN
74,4,2,2,1,2,1,1,NaN
75,61,2,2,2,2,1,1,NaN
76,90,1,1,1,1,1,1,NaN
77,72,2,1,2,2,1,1,NaN
78,88,1,2,1,1,2,1,0.513757421731498
79,102,2,2,2,2,1,1,NaN
80,45,1,1,2,1,1,1,NaN
81,69,1,2,2,1,1,1,NaN
82,78,2,2,2,2,1,1,NaN
83,54,1,1,1,1,1,1,NaN
84,58,1,1,1,1,1,1,NaN
85,18,1,1,1,1,1,1,NaN
86,51,1,2,1,1,1,1,NaN
87,49,1,1,2,1,1,1,NaN
88,27,1,1,1,1,1,1,NaN
89,103,1,1,1,1,1,1,NaN
90,47,1,2,1,1,1,1,NaN
91,3,1,2,1,1,1,1,NaN
92,95,1,1,2,1,1,1,NaN
93,31,2,2,2,2,1,1,NaN
94,20,2,1,2,2,1,1,NaN
95,56,1,2,2,1,1,1,NaN
96,104,2,1,1,2,1,1,NaN
97,30,1,2,2,1,1,1,NaN
98,79,1,1,1,1,1,1,NaN
99,46,2,1,2,2,1,1,NaN
100,110,2,2,1,2,1,1,NaN
101,53,1,1,1,1,2,1,0.601994678359915
102,33,1,1,1,1,2,1,0.599882294134659
103,62,1,1,1,1,1,1,NaN
104,100,2,1,1,2,1,1,NaN
105,41,1,1,1,1,1,1,NaN
106,63,2,1,1,2,2,1,0.382364957247773
107,80,2,1,2,2,1,1,NaN
108,60,1,2,2,1,1,1,NaN
109,50,2,1,1,2,1,1,NaN
110,42,2,1,2,2,1,1,NaN
111,123,1,2,2,1,1,1,NaN
112,204,1,1,1,1,1,1,NaN
113,203,2,2,2,2,1,1,NaN
114,179,2,2,1,2,2,1,0.513499885280908
115,207,2,2,1,2,1,1,NaN
116,146,2,2,2,2,1,1,NaN
117,141,1,2,2,1,1,1,NaN
118,114,2,2,1,2,2,1,0.593109670728154
119,196,1,1,2,1,1,1,NaN
120,170,1,2,1,1,1,1,NaN
121,214,1,2,2,1,1,1,NaN
122,131,1,1,1,1,1,1,NaN
123,180,1,2,2,1,1,1,NaN
124,176,2,2,1,2,1,1,NaN
125,199,2,2,2,2,1,1,NaN
126,133,1,2,1,1,1,1,NaN
127,142,2,2,2,2,1,1,NaN
128,139,1,1,2,1,1,1,NaN
129,117,2,1,2,2,1,1,NaN
130,187,2,1,1,2,1,1,NaN
131,115,2,2,1,2,1,1,NaN
132,140,2,1,2,2,1,1,NaN
133,183,2,1,2,2,1,1,NaN
134,156,1,1,1,1,1,1,NaN
135,167,2,2,1,2,1,1,NaN
136,165,2,1,1,2,1,1,NaN
137,205,2,1,2,2,1,1,NaN
138,186,1,1,1,1,1,1,NaN
139,211,2,2,2,2,1,1,NaN
140,164,1,1,1,1,1,1,NaN
141,138,2,2,2,2,1,1,NaN
142,173,2,1,1,2,1,1,NaN
143,153,1,2,1,1,1,1,NaN
144,145,1,2,2,1,1,1,NaN
145,151,1,1,2,1,1,1,NaN
146,185,2,2,2,2,1,1,NaN
147,216,2,2,2,2,1,1,NaN
148,112,2,1,1,2,1,1,NaN
149,169,2,1,1,2,1,1,NaN
150,213,2,1,2,2,1,1,NaN
151,154,2,2,2,2,1,1,NaN
152,126,1,1,2,1,1,1,NaN
153,168,1,1,1,1,1,1,NaN
154,150,2,2,2,2,1,1,NaN
155,206,1,2,2,1,1,1,NaN
156,184,1,2,1,1,1,1,NaN
157,125,1,2,1,1,2,1,0.523652674633922
158,218,2,1,2,2,1,1,NaN
159,134,2,2,1,2,1,1,NaN
160,182,1,1,1,1,1,1,NaN
161,161,2,1,1,2,1,1,NaN
162,137,1,2,2,1,1,1,NaN
163,120,1,1,1,1,1,1,NaN
164,111,1,1,2,1,1,1,NaN
165,155,1,2,2,1,2,1,0.470774880363024
166,143,1,1,1,1,1,1,NaN
167,212,1,1,1,1,1,1,NaN
168,113,1,2,1,1,1,1,NaN
169,171,2,2,2,2,1,1,NaN
170,191,1,1,1,1,1,1,NaN
171,149,1,2,1,1,1,1,NaN
172,157,2,1,2,2,1,1,NaN
173,163,2,2,2,2,1,1,NaN
174,209,2,1,1,2,1,1,NaN
175,178,2,1,2,2,1,1,NaN
176,198,1,2,2,1,1,1,NaN
177,219,1,2,1,1,1,1,NaN
178,189,1,1,2,1,2,1,0.491302291606189
179,128,2,2,1,2,2,1,0.426549140296629
180,208,1,1,2,1,1,1,NaN
181,188,1,2,1,1,1,1,NaN
182,217,1,1,2,1,1,1,NaN
183,193,2,1,1,2,1,1,NaN
184,136,2,1,1,2,1,1,NaN
185,181,2,2,1,2,1,1,NaN
186,160,1,1,2,1,1,1,NaN
187,132,2,1,1,2,1,1,NaN
188,159,2,2,2,2,1,1,NaN
189,220,2,2,1,2,1,1,NaN
190,177,1,1,2,1,1,1,NaN
191,202,1,2,1,1,1,1,NaN
192,174,1,2,1,1,1,1,NaN
193,190,2,2,2,2,1,1,NaN
194,194,1,2,2,1,1,1,NaN
195,210,1,2,1,1,1,1,NaN
196,119,2,2,1,2,1,1,NaN
197,192,2,1,1,2,2,1,0.528101616861022
198,197,2,1,1,2,1,1,NaN
199,147,1,1,1,1,1,1,NaN
200,172,1,1,1,1,1,1,NaN
201,118,1,2,2,1,1,1,NaN
202,201,2,1,2,2,1,1,NaN
203,144,2,1,2,2,1,1,NaN
204,135,1,1,2,1,1,1,NaN
205,122,2,1,1,2,1,1,NaN
206,166,1,2,1,1,1,1,NaN
207,127,2,1,1,2,1,1,NaN
208,175,1,1,1,1,2,1,0.860433679679772
209,158,1,2,2,1,1,1,NaN
210,148,2,1,2,2,1,1,NaN
211,129,1,2,1,1,1,1,NaN
212,215,2,1,1,2,2,1,0.508987729559522
213,152,2,1,1,2,1,1,NaN
214,130,2,2,2,2,1,1,NaN
215,124,2,2,2,2,1,1,NaN
216,121,1,2,2,1,2,1,0.358365779024098
217,195,2,2,2,2,1,1,NaN
218,200,1,1,1,1,1,1,NaN
219,116,1,1,1,1,1,1,NaN
220,162,1,2,2,1,1,1,NaN
221,278,2,2,1,2,1,1,NaN
222,238,2,1,1,2,1,1,NaN
223,322,1,1,1,1,1,1,NaN
224,289,1,1,2,1,1,1,NaN
225,298,1,1,2,1,1,1,NaN
226,320,1,2,1,1,1,1,NaN
227,221,1,1,1,1,1,1,NaN
228,270,2,2,1,2,1,1,NaN
229,266,2,2,2,2,1,1,NaN
230,247,1,2,2,1,1,1,NaN
231,245,1,1,1,1,1,1,NaN
232,277,1,2,2,1,1,1,NaN
233,242,2,1,2,2,1,1,NaN
234,304,1,2,2,1,1,1,NaN
235,241,1,1,2,1,1,1,NaN
236,295,1,2,1,1,1,1,NaN
237,296,1,2,1,1,2,1,0.601686219926705
238,254,1,1,2,1,1,1,NaN
239,264,2,1,1,2,1,1,NaN
240,234,2,1,2,2,1,1,NaN
241,224,2,2,1,2,1,1,NaN
242,249,1,1,1,1,1,1,NaN
243,273,1,2,2,1,1,1,NaN
244,253,2,2,2,2,1,1,NaN
245,283,2,2,2,2,1,1,NaN
246,268,2,1,1,2,1,1,NaN
247,222,2,1,2,2,1,1,NaN
248,293,1,1,1,1,1,1,NaN
249,244,2,2,2,2,1,1,NaN
250,269,1,2,1,1,1,1,NaN
251,318,1,1,2,1,1,1,NaN
252,307,1,1,2,1,1,1,NaN
253,299,2,1,1,2,1,1,NaN
254,271,1,1,2,1,1,1,NaN
255,267,1,1,1,1,1,1,NaN
256,313,1,1,2,1,2,1,0.586469620062417
257,302,1,1,2,1,1,1,NaN
258,235,1,2,2,1,1,1,NaN
259,306,2,1,1,2,2,1,0.385328967699024
260,325,2,2,2,2,1,1,NaN
261,230,2,1,1,2,1,1,NaN
262,256,2,1,1,2,1,1,NaN
263,251,2,2,2,2,2,1,0.852495703822569
264,316,1,1,1,1,2,1,0.391972237570371
265,285,2,1,2,2,1,1,NaN
266,305,2,2,1,2,1,1,NaN
267,265,1,2,2,1,1,1,NaN
268,294,2,1,2,2,1,1,NaN
269,292,2,2,2,2,1,1,NaN
270,291,1,2,1,1,1,1,NaN
271,281,2,1,2,2,1,1,NaN
272,259,1,1,1,1,1,1,NaN
273,275,1,1,2,1,1,1,NaN
274,263,1,1,2,1,1,1,NaN
275,286,1,2,2,1,1,1,NaN
276,226,2,1,2,2,1,1,NaN
277,309,1,2,2,1,1,1,NaN
278,236,2,2,1,2,1,1,NaN
279,272,2,1,2,2,1,1,NaN
280,330,2,2,1,2,1,1,NaN
281,252,1,2,2,1,1,1,NaN
282,308,2,1,1,2,1,1,NaN
283,257,1,2,1,1,1,1,NaN
284,314,1,2,1,1,1,1,NaN
285,243,1,2,2,1,1,1,NaN
286,279,1,1,1,1,1,1,NaN
287,262,2,2,2,2,1,1,NaN
288,248,2,2,2,2,1,1,NaN
289,276,2,1,1,2,1,1,NaN
290,321,2,2,1,2,1,1,NaN
291,287,2,2,1,2,1,1,NaN
292,310,2,2,2,2,1,1,NaN
293,227,1,2,1,1,1,1,NaN
294,282,1,2,1,1,1,1,NaN
295,258,2,2,2,2,1,1,NaN
296,319,2,1,2,2,1,1,NaN
297,274,2,2,2,2,1,1,NaN
298,255,2,1,2,2,2,1,0.55633522115204
299,297,2,2,1,2,1,1,NaN
300,329,1,2,2,1,1,1,NaN
301,290,2,1,2,2,1,1,NaN
302,237,1,1,1,1,1,1,NaN
303,233,1,1,2,1,1,1,NaN
304,239,1,2,2,1,1,1,NaN
305,317,2,2,1,2,1,1,NaN
306,312,2,1,2,2,1,1,NaN
307,260,2,1,2,2,1,1,NaN
308,303,2,1,1,2,1,1,NaN
309,280,2,1,1,2,2,1,0.520928641331921
310,250,2,1,2,2,1,1,NaN
311,231,1,2,1,1,1,1,NaN
312,301,2,2,2,2,1,1,NaN
313,246,2,1,2,2,1,1,NaN
314,300,1,2,2,1,1,1,NaN
315,232,2,2,2,2,1,0,1.1499994732203
316,261,1,2,1,1,1,1,NaN
317,229,1,1,2,1,1,1,NaN
318,225,1,1,2,1,1,1,NaN
319,326,1,1,2,1,1,1,NaN
320,240,2,2,1,2,1,1,NaN
321,315,1,2,2,1,2,1,0.554892139050935
322,223,1,2,2,1,1,1,NaN
323,324,1,2,1,1,1,1,NaN
324,327,2,1,2,2,1,1,NaN
325,311,1,1,2,1,1,1,NaN
326,228,2,2,2,2,1,1,NaN
327,284,1,1,2,1,1,1,NaN
328,323,2,1,2,2,1,1,NaN
329,328,1,1,1,1,2,1,0.435924345156309
330,288,2,2,1,2,2,1,0.516509257264261
331,390,1,1,1,1,1,1,NaN
332,367,1,1,1,1,1,1,NaN
333,436,2,2,1,2,1,1,NaN
334,401,2,2,2,2,1,1,NaN
335,416,1,2,1,1,2,1,0.549073278485594
336,400,1,2,1,1,1,1,NaN
337,365,1,2,2,1,1,1,NaN
338,386,1,1,2,1,1,1,NaN
339,392,1,2,1,1,1,1,NaN
340,334,2,2,1,2,1,1,NaN
341,399,2,1,1,2,1,1,NaN
342,332,2,1,2,2,1,1,NaN
343,384,2,2,2,2,2,1,0.423586300466923
344,382,1,2,2,1,1,1,NaN
345,380,1,1,1,1,1,1,NaN
346,411,1,1,1,1,1,1,NaN
347,417,2,1,2,2,1,1,NaN
348,333,1,2,2,1,1,1,NaN
349,372,2,1,1,2,1,1,NaN
350,438,2,1,1,2,1,1,NaN
351,349,2,1,1,2,1,1,NaN
352,389,2,2,1,2,1,1,NaN
