PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,54,1,1,1,1,1,1,NaN
2,80,2,1,2,2,1,1,NaN
3,50,1,1,1,1,2,1,0.512522417377113
4,108,2,1,1,2,1,1,NaN
5,37,1,2,1,1,1,1,NaN
6,102,2,2,1,2,1,1,NaN
7,87,1,2,1,1,1,1,NaN
8,25,2,2,1,2,1,1,NaN
9,47,2,2,2,2,1,1,NaN
10,101,1,2,1,1,1,1,NaN
11,109,1,2,1,1,1,1,NaN
12,63,1,1,1,1,1,1,NaN
13,94,1,1,1,1,1,1,NaN
14,53,2,2,1,2,1,1,NaN
15,85,1,1,1,1,1,1,NaN
16,33,1,2,2,1,1,1,NaN
17,23,2,1,1,2,1,1,NaN
18,99,1,1,1,1,1,1,NaN
19,52,1,2,1,1,1,1,NaN
20,68,2,1,2,2,1,1,NaN
21,13,2,2,1,2,1,1,NaN
22,72,2,1,1,2,1,1,NaN
23,78,2,2,2,2,1,1,NaN
24,89,1,1,1,1,1,1,NaN
25,26,1,1,2,1,1,1,NaN
26,46,1,2,1,1,1,1,NaN
27,48,1,1,1,1,1,1,NaN
28,49,2,1,2,2,1,1,NaN
29,106,2,2,2,2,1,1,NaN
30,104,2,1,2,2,1,1,NaN
31,59,2,1,2,2,1,1,NaN
32,22,1,1,1,1,1,1,NaN
33,90,2,1,1,2,1,1,NaN
34,16,1,2,2,1,1,1,NaN
35,56,1,2,1,1,1,1,NaN
36,35,1,1,1,1,1,1,NaN
37,14,1,1,1,1,1,1,NaN
38,70,2,2,1,2,1,1,NaN
39,96,2,1,2,2,2,1,0.474003450988675
40,8,2,2,1,2,1,1,NaN
41,31,1,1,1,1,1,1,NaN
42,39,1,2,2,1,2,1,0.498788408051041
43,62,2,2,1,2,2,1,0.434826596023413
44,20,1,2,1,1,1,1,NaN
45,91,1,2,2,1,1,1,NaN
46,84,1,2,1,1,2,1,0.427417447859625
47,97,1,2,1,1,1,1,NaN
48,71,1,1,2,1,1,1,NaN
49,92,2,2,1,2,1,1,NaN
50,30,2,2,2,2,1,1,NaN
51,55,2,1,2,2,1,1,NaN
52,15,2,1,1,2,1,1,NaN
53,36,2,1,1,2,1,1,NaN
54,110,2,2,1,2,1,1,NaN
55,75,1,1,2,1,1,1,NaN
56,66,2,2,2,2,1,1,NaN
57,40,1,1,2,1,1,1,NaN
58,6,2,1,1,2,1,1,NaN
59,5,1,1,1,1,1,1,NaN
60,88,2,2,2,2,1,1,NaN
61,42,1,2,2,1,1,1,NaN
62,12,1,2,1,1,1,1,NaN
63,32,2,1,1,2,1,1,NaN
64,4,2,2,2,2,1,1,NaN
65,38,2,2,2,2,1,1,NaN
66,95,2,1,1,2,1,1,NaN
67,9,1,1,2,1,1,1,NaN
68,100,2,1,1,2,1,1,NaN
69,29,1,2,2,1,1,1,NaN
70,1,1,1,1,1,1,1,NaN
71,105,1,2,2,1,1,1,NaN
72,51,2,1,1,2,2,1,0.591685903858888
73,27,2,2,1,2,2,1,0.403938317678694
74,19,2,1,2,2,1,1,NaN
75,2,2,1,1,2,1,1,NaN
76,57,2,2,2,2,1,1,NaN
77,74,2,2,1,2,1,1,NaN
78,45,2,1,2,2,1,1,NaN
79,73,1,2,1,1,1,1,NaN
80,28,2,1,1,2,1,1,NaN
81,3,1,2,2,1,1,1,NaN
82,98,2,2,2,2,1,1,NaN
83,17,2,2,2,2,1,1,NaN
84,18,1,1,1,1,1,1,NaN
85,24,1,2,2,1,1,1,NaN
86,76,2,1,2,2,1,1,NaN
87,58,1,1,1,1,1,1,NaN
88,11,1,1,1,1,2,1,0.442029129713774
89,65,1,2,2,1,1,1,NaN
90,61,2,2,2,2,1,1,NaN
91,77,1,2,1,1,1,1,NaN
92,7,1,2,1,1,1,1,NaN
93,86,2,1,2,2,1,1,NaN
94,44,1,1,2,1,1,1,NaN
95,64,2,1,1,2,1,1,NaN
96,41,2,1,1,2,1,1,NaN
97,10,2,1,1,2,1,1,NaN
98,69,1,2,2,1,1,1,NaN
99,67,1,1,1,1,1,1,NaN
100,81,1,1,2,1,2,1,0.589368953746089
101,82,1,2,2,1,1,1,NaN
102,103,1,1,1,1,1,1,NaN
103,107,1,1,2,1,1,1,NaN
104,60,1,2,2,1,1,1,NaN
105,34,2,2,2,2,1,1,NaN
106,21,2,2,2,2,1,1,NaN
107,83,2,2,1,2,1,1,NaN
108,93,2,1,1,2,2,1,0.571119569491202
109,79,1,1,2,1,1,1,NaN
110,43,2,2,2,2,1,1,NaN
111,188,2,1,1,2,1,1,NaN
112,177,1,1,2,1,1,1,NaN
113,181,1,1,1,1,1,1,NaN
114,113,1,2,2,1,1,1,NaN
115,151,1,1,1,1,1,1,NaN
116,179,1,2,2,1,1,1,NaN
117,190,2,2,1,2,1,1,NaN
118,164,1,1,1,1,1,1,NaN
119,127,2,1,1,2,1,1,NaN
120,162,1,2,1,1,1,1,NaN
121,137,2,2,2,2,1,1,NaN
122,187,1,1,1,1,1,1,NaN
123,153,2,2,1,2,2,1,0.462248667834501
124,185,1,2,2,1,1,1,NaN
125,205,1,1,1,1,2,1,0.42218623865665
126,214,1,2,1,1,1,1,NaN
127,178,2,1,1,2,1,1,NaN
128,160,1,1,2,1,1,1,NaN
129,207,2,2,2,2,1,1,NaN
130,166,1,2,2,1,1,1,NaN
131,180,2,2,2,2,1,1,NaN
132,124,1,2,1,1,1,1,NaN
133,213,2,1,1,2,1,1,NaN
134,146,2,2,1,2,1,1,NaN
135,173,1,1,2,1,1,1,NaN
136,171,1,2,1,1,1,1,NaN
137,167,2,2,2,2,1,1,NaN
138,210,1,2,1,1,1,1,NaN
139,176,2,2,2,2,1,1,NaN
140,194,2,2,1,2,1,1,NaN
141,218,1,2,2,1,2,1,0.461930844438029
142,143,1,1,1,1,1,1,NaN
143,174,2,1,2,2,1,1,NaN
144,198,2,2,2,2,1,1,NaN
145,168,1,2,2,1,2,1,0.479702322978483
146,170,2,1,2,2,1,1,NaN
147,158,1,2,1,1,1,1,NaN
148,204,2,1,1,2,1,1,NaN
149,120,2,2,1,2,1,1,NaN
150,208,1,1,1,1,1,1,NaN
151,114,2,2,2,2,1,1,NaN
152,163,2,2,1,2,1,1,NaN
153,150,2,2,1,2,1,1,NaN
154,202,2,2,1,2,1,1,NaN
155,169,1,1,2,1,1,1,NaN
156,133,2,2,1,2,1,1,NaN
157,211,2,2,2,2,1,1,NaN
158,186,2,2,1,2,1,1,NaN
159,131,2,1,2,2,1,1,NaN
160,159,2,2,1,2,1,1,NaN
161,182,1,2,2,1,2,1,0.565579316546064
162,139,2,2,2,2,2,1,0.44910289517793
163,203,1,1,1,1,1,1,NaN
164,199,1,1,2,1,1,1,NaN
165,141,1,2,1,1,1,1,NaN
166,148,2,1,2,2,1,1,NaN
167,200,2,1,2,2,1,1,NaN
168,122,2,1,1,2,2,1,0.420297735552595
169,161,2,1,2,2,1,1,NaN
170,142,2,2,2,2,1,1,NaN
171,212,1,1,2,1,1,1,NaN
172,172,2,2,1,2,1,1,NaN
173,125,2,2,1,2,1,1,NaN
174,136,1,2,2,1,1,1,NaN
175,215,2,2,2,2,1,1,NaN
176,217,2,1,1,2,1,1,NaN
177,219,1,2,1,1,1,1,NaN
178,147,1,1,2,1,1,1,NaN
179,135,2,1,2,2,1,1,NaN
180,216,1,1,2,1,1,1,NaN
181,197,1,2,2,1,1,1,NaN
182,157,2,1,1,2,1,1,NaN
183,116,1,1,1,1,2,1,0.533594167032788
184,140,2,1,2,2,1,1,NaN
185,209,2,1,2,2,1,1,NaN
186,154,1,2,2,1,1,1,NaN
187,196,2,1,1,2,1,1,NaN
188,193,1,2,1,1,1,1,NaN
189,123,2,1,1,2,1,1,NaN
190,118,2,1,1,2,1,1,NaN
191,201,1,2,2,1,1,1,NaN
192,192,2,1,2,2,1,1,NaN
193,111,1,1,1,1,1,1,NaN
194,134,1,1,1,1,1,1,NaN
195,132,1,2,2,1,1,1,NaN
196,184,2,2,2,2,2,1,0.478603695883066
197,138,1,1,1,1,1,1,NaN
198,112,2,1,2,2,1,1,NaN
199,155,2,2,2,2,1,1,NaN
200,189,1,2,2,1,1,1,NaN
201,183,2,1,2,2,1,1,NaN
202,206,1,2,2,1,1,1,NaN
203,129,2,2,1,2,1,1,NaN
204,145,1,2,2,1,1,1,NaN
205,130,1,1,2,1,1,1,NaN
206,121,1,1,1,1,1,1,NaN
207,117,2,1,2,2,2,1,0.469940520784803
208,175,1,2,2,1,1,1,NaN
209,115,1,1,1,1,1,1,NaN
210,156,1,1,1,1,1,1,NaN
211,165,2,1,2,2,1,1,NaN
212,152,2,1,1,2,1,1,NaN
213,126,1,1,1,1,1,1,NaN
214,191,1,1,1,1,1,1,NaN
215,195,1,1,2,1,1,1,NaN
216,149,1,2,2,1,1,1,NaN
217,220,2,2,1,2,1,1,NaN
218,119,1,2,2,1,1,1,NaN
219,144,2,1,1,2,1,1,NaN
220,128,1,2,1,1,1,1,NaN
221,279,2,2,1,2,1,1,NaN
222,252,1,2,2,1,1,1,NaN
223,250,1,1,2,1,1,1,NaN
224,249,2,2,1,2,1,1,NaN
225,232,2,2,1,2,1,1,NaN
226,257,1,2,1,1,1,1,NaN
227,281,2,1,2,2,1,1,NaN
228,289,1,1,1,1,1,1,NaN
229,248,1,2,1,1,1,1,NaN
230,297,2,2,1,2,1,1,NaN
231,230,2,1,1,2,1,1,NaN
232,260,2,1,1,2,1,1,NaN
233,330,2,2,2,2,1,1,NaN
234,276,1,1,2,1,1,1,NaN
235,265,1,2,1,1,2,1,0.47774738717635
236,305,1,2,1,1,1,1,NaN
237,284,1,1,2,1,1,1,NaN
238,304,2,1,1,2,1,1,NaN
239,273,2,1,1,2,1,1,NaN
240,299,2,1,2,2,1,1,NaN
241,288,2,2,1,2,1,1,NaN
242,243,2,1,1,2,1,1,NaN
243,272,1,1,1,1,1,1,NaN
244,227,1,2,1,1,1,1,NaN
245,285,2,2,1,2,2,1,0.43854565653055
246,262,2,2,1,2,1,1,NaN
247,308,2,1,2,2,1,1,NaN
248,251,2,1,2,2,1,1,NaN
249,315,1,2,2,1,1,1,NaN
250,270,1,2,2,1,1,1,NaN
251,307,1,1,1,1,1,1,NaN
252,223,1,2,2,1,1,1,NaN
253,280,1,1,1,1,1,1,NaN
254,301,2,2,2,2,1,1,NaN
255,245,2,2,1,2,1,1,NaN
256,283,2,2,2,2,1,1,NaN
257,326,1,1,2,1,1,1,NaN
258,225,1,1,2,1,1,1,NaN
259,242,1,1,1,1,1,1,NaN
260,235,1,2,1,1,1,1,NaN
261,316,2,2,2,2,1,1,NaN
262,282,1,2,2,1,1,1,NaN
263,290,2,1,1,2,1,1,NaN
264,312,2,2,1,2,1,1,NaN
265,328,1,2,1,1,1,1,NaN
266,246,1,1,1,1,1,1,NaN
267,277,2,1,1,2,1,1,NaN
268,253,2,2,2,2,1,1,NaN
269,287,1,2,1,1,1,1,NaN
270,275,2,2,2,2,1,1,NaN
271,237,2,1,2,2,2,1,0.606800074452622
272,313,1,1,2,1,1,1,NaN
273,295,1,2,1,1,1,1,NaN
274,293,1,1,1,1,1,1,NaN
275,241,2,2,1,2,1,1,NaN
276,278,1,2,2,1,1,1,NaN
277,240,1,2,2,1,1,1,NaN
278,267,2,2,1,2,1,1,NaN
279,321,1,1,2,1,1,1,NaN
280,228,2,2,2,2,1,1,NaN
281,323,2,2,1,2,2,1,0.542850553938479
282,221,1,1,2,1,1,1,NaN
283,291,1,2,2,1,1,1,NaN
284,256,2,1,1,2,1,1,NaN
285,320,2,2,1,2,1,1,NaN
286,306,2,2,1,2,1,1,NaN
287,317,1,1,2,1,1,1,NaN
288,318,2,1,2,2,1,1,NaN
289,310,1,2,1,1,1,1,NaN
290,234,2,1,1,2,1,1,NaN
291,298,1,1,1,1,1,1,NaN
292,263,1,1,2,1,1,1,NaN
293,274,1,2,1,1,1,1,NaN
294,244,1,2,1,1,1,1,NaN
295,266,1,2,2,1,1,1,NaN
296,292,2,2,2,2,1,1,NaN
297,329,1,2,2,1,2,1,0.487604302263208
298,238,1,1,2,1,1,1,NaN
299,296,1,1,1,1,2,1,0.476685927271319
300,231,1,2,1,1,1,1,NaN
301,314,2,1,1,2,1,1,NaN
302,269,2,1,1,2,1,1,NaN
303,239,2,1,2,2,1,1,NaN
304,233,1,1,1,1,1,1,NaN
305,303,1,1,2,1,2,1,0.613119082514459
306,294,2,1,1,2,1,1,NaN
307,229,1,1,2,1,1,1,NaN
308,255,1,1,1,1,1,1,NaN
309,222,2,1,2,2,1,1,NaN
310,324,1,2,2,1,1,1,NaN
311,254,1,1,1,1,2,1,0.403463923825257
312,271,2,2,1,2,1,1,NaN
313,309,2,1,2,2,2,1,0.399048344273979
314,311,2,1,2,2,2,1,0.383073475150013
315,261,1,2,2,1,1,1,NaN
316,327,2,1,1,2,1,1,NaN
317,236,2,2,2,2,1,1,NaN
318,319,1,2,1,1,1,1,NaN
319,302,1,1,2,1,1,1,NaN
320,247,2,1,2,2,1,1,NaN
321,224,2,2,1,2,1,1,NaN
322,268,1,1,2,1,1,1,NaN
323,300,1,2,1,1,1,1,NaN
324,325,2,2,2,2,1,1,NaN
325,259,1,1,1,1,1,1,NaN
326,264,2,1,1,2,1,1,NaN
327,286,2,1,1,2,1,1,NaN
328,258,2,2,1,2,1,1,NaN
329,226,2,1,2,2,1,1,NaN
330,322,2,1,1,2,1,1,NaN
331,398,2,1,2,2,1,1,NaN
332,418,2,1,1,2,1,1,NaN
333,374,1,2,1,1,1,1,NaN
334,364,2,1,1,2,1,1,NaN
335,378,2,1,1,2,1,1,NaN
336,426,1,1,2,1,2,1,0.425738778434607
337,332,1,2,1,1,2,1,0.367647334263893
338,373,2,1,2,2,1,1,NaN
339,344,1,1,1,1,1,1,NaN
340,435,2,2,2,2,1,1,NaN
341,407,1,2,2,1,1,1,NaN
342,370,2,1,2,2,2,1,0.434383223606346
343,414,2,1,1,2,1,1,NaN
344,394,2,1,2,2,1,1,NaN
345,406,2,1,1,2,1,1,NaN
346,361,2,2,2,2,1,1,NaN
347,438,2,1,1,2,1,1,NaN
348,431,1,1,2,1,1,1,NaN
349,409,1,1,2,1,1,1,NaN
350,420,2,2,1,2,1,1,NaN
351,355,2,2,1,2,1,1,NaN
352,385,1,1,1,1,1,1,NaN
353,390,2,1,2,2,1,1,NaN
354,345,2,1,2,2,1,1,NaN
355,352,1,1,1,1,1,1,NaN
356,427,1,1,2,1,1,1,NaN
357,397,1,1,2,1,1,1,NaN
358,377,1,1,2,1,1,1,NaN
359,367,1,1,2,1,1,1,NaN
360,336,1,1,2,1,1,1,NaN
361,362,1,1,1,1,1,1,NaN
362,342,1,2,2,1,1,1,NaN
363,401,1,1,2,1,1,1,NaN
364,363,2,2,2,2,2,1,0.425967634691915
365,395,1,2,1,1,1,1,NaN
366,351,2,2,2,2,1,1,NaN
367,391,1,2,1,1,1,1,NaN
368,389,1,1,1,1,1,1,NaN
369,341,2,1,1,2,1,1,NaN
370,434,1,2,1,1,1,1,NaN
371,375,2,2,1,2,1,1,NaN
372,356,1,1,2,1,1,1,NaN
373,381,1,1,1,1,1,1,NaN
374,380,2,2,2,2,1,1,NaN
375,383,1,2,1,1,1,1,NaN
376,335,2,2,2,2,1,1,NaN
377,424,1,2,2,1,1,1,NaN
378,350,1,2,2,1,1,1,NaN
379,403,1,2,2,1,1,1,NaN
380,376,2,1,2,2,2,1,0.450214399097604
381,436,1,1,2,1,1,1,NaN
382,417,1,1,2,1,1,1,NaN
383,372,1,1,1,1,1,1,NaN
384,415,1,2,1,1,1,1,NaN
385,358,2,1,2,2,1,1,NaN
386,371,2,2,1,2,1,1,NaN
387,354,1,2,1,1,1,1,NaN
388,340,1,1,1,1,1,1,NaN
389,384,2,2,2,2,1,1,NaN
390,349,2,1,1,2,1,1,NaN
391,388,2,2,2,2,1,1,NaN
392,392,2,2,2,2,1,1,NaN
393,368,2,1,2,2,1,1,NaN
394,359,1,2,1,1,1,1,NaN
395,382,2,1,1,2,1,1,NaN
396,440,2,2,2,2,1,1,NaN
397,400,2,2,2,2,1,1,NaN
398,387,1,2,1,1,1,1,NaN
399,408,2,2,1,2,1,1,NaN
400,419,1,2,1,1,1,1,NaN
401,353,2,1,1,2,1,1,NaN
402,360,2,2,1,2,2,1,0.515002376359917
403,348,1,1,1,1,1,1,NaN
404,333,2,1,2,2,1,1,NaN
405,346,1,2,2,1,1,1,NaN
406,411,1,2,2,1,1,1,NaN
407,369,1,2,2,1,1,1,NaN
408,437,1,1,2,1,2,1,0.450245420532156
409,396,2,2,1,2,1,1,NaN
410,425,2,2,2,2,1,1,NaN
411,379,1,2,2,1,1,1,NaN
412,404,2,2,2,2,1,1,NaN
413,365,1,2,1,1,1,1,NaN
414,334,1,2,2,1,1,1,NaN
415,432,2,1,2,2,1,1,NaN
416,405,1,1,2,1,1,1,NaN
417,433,2,2,2,2,2,1,0.522973714892942
418,421,1,1,2,1,1,1,NaN
419,343,2,2,2,2,1,1,NaN
420,410,2,1,2,2,1,1,NaN
421,399,1,2,1,1,1,1,NaN
422,413,1,1,2,1,1,1,NaN
423,366,2,2,2,2,1,1,NaN
424,357,1,2,1,1,2,1,0.470427498805293
425,428,2,1,2,2,1,1,NaN
426,423,1,2,1,1,2,1,0.429971155917883
427,430,2,2,1,2,1,1,NaN
428,347,2,2,2,2,1,1,NaN
429,337,2,1,2,2,1,1,NaN
430,429,1,2,1,1,1,1,NaN
431,422,2,1,2,2,1,1,NaN
432,416,2,2,2,2,1,1,NaN
433,386,2,1,1,2,1,1,NaN
434,412,2,2,1,2,1,1,NaN
435,339,2,2,2,2,1,1,NaN
436,393,1,1,1,1,1,1,NaN
437,331,1,1,2,1,1,1,NaN
438,338,1,2,2,1,1,1,NaN
439,439,1,2,1,1,1,1,NaN
440,402,2,1,2,2,1,1,NaN
