PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,108,2,1,2,2,1,1,NaN
2,10,1,2,1,1,2,1,0.501700467750197
3,6,2,2,2,2,1,1,NaN
4,72,2,1,1,2,1,1,NaN
5,95,1,2,1,1,1,1,NaN
6,59,2,1,1,2,1,1,NaN
7,109,1,2,2,1,1,1,NaN
8,99,1,2,2,1,1,1,NaN
9,83,2,2,2,2,1,1,NaN
10,23,1,2,2,1,1,1,NaN
11,49,1,1,2,1,1,1,NaN
12,91,1,2,2,1,1,1,NaN
13,15,1,2,2,1,1,1,NaN
14,63,2,1,1,2,1,1,NaN
15,37,1,1,1,1,1,1,NaN
16,106,2,2,2,2,1,1,NaN
17,7,1,1,1,1,1,1,NaN
18,21,1,1,2,1,1,1,NaN
19,26,2,1,1,2,1,1,NaN
20,110,2,2,2,2,1,1,NaN
21,22,2,1,1,2,1,1,NaN
22,57,2,2,1,2,1,1,NaN
23,82,1,2,1,1,1,1,NaN
24,53,2,2,2,2,1,1,NaN
25,76,2,1,1,2,1,1,NaN
26,47,1,2,1,1,1,1,NaN
27,39,1,2,2,1,1,1,NaN
28,8,2,1,2,2,1,1,NaN
29,56,1,2,2,1,1,1,NaN
30,68,2,1,2,2,1,1,NaN
31,104,2,1,2,2,1,1,NaN
32,20,2,2,2,2,1,1,NaN
33,18,2,1,1,2,1,1,NaN
34,100,2,2,2,2,1,1,NaN
35,33,1,1,1,1,1,1,NaN
36,41,1,1,1,1,1,1,NaN
37,89,2,1,1,2,1,1,NaN
38,50,2,1,2,2,1,1,NaN
39,28,2,2,2,2,1,1,NaN
40,45,1,1,1,1,1,1,NaN
41,17,1,1,1,1,1,1,NaN
42,90,2,2,2,2,2,1,0.569659183593103
43,34,2,1,2,2,1,1,NaN
44,42,2,1,2,2,1,1,NaN
45,88,1,1,2,1,1,1,NaN
46,31,1,2,2,1,1,1,NaN
47,27,1,2,1,1,1,1,NaN
48,65,2,2,2,2,1,1,NaN
49,81,2,1,2,2,1,1,NaN
50,87,2,2,2,2,1,1,NaN
51,93,1,1,1,1,1,1,NaN
52,96,2,2,2,2,1,1,NaN
53,64,1,2,1,1,1,1,NaN
54,77,1,1,1,1,2,1,0.421907105090213
55,62,1,1,2,1,1,1,NaN
56,69,1,2,2,1,1,1,NaN
57,97,1,1,2,1,1,1,NaN
58,2,2,1,2,2,1,1,NaN
59,94,2,1,1,2,1,1,NaN
60,105,1,2,2,1,1,1,NaN
61,74,2,2,2,2,1,1,NaN
62,71,1,1,1,1,1,1,NaN
63,3,2,2,2,2,2,1,0.530560277857148
64,25,1,1,1,1,1,1,NaN
65,38,2,1,1,2,1,1,NaN
66,44,2,2,1,2,1,1,NaN
67,92,2,2,2,2,1,1,NaN
68,78,1,2,2,1,1,1,NaN
69,24,2,2,1,2,1,1,NaN
70,12,2,1,2,2,2,1,0.398089435735528
71,60,1,2,2,1,1,1,NaN
72,32,2,2,2,2,1,1,NaN
73,14,2,1,1,2,1,1,NaN
74,40,2,2,2,2,1,1,NaN
75,66,1,1,2,1,1,1,NaN
76,98,2,1,1,2,1,1,NaN
77,19,1,2,2,1,1,1,NaN
78,51,1,2,2,1,1,1,NaN
79,67,2,1,1,2,2,1,0.565166647595106
80,73,1,2,1,1,1,1,NaN
81,1,1,1,2,1,1,1,NaN
82,43,1,2,1,1,1,1,NaN
83,103,1,1,2,1,1,1,NaN
84,75,1,1,1,1,1,1,NaN
85,86,1,2,2,1,1,1,NaN
86,107,1,1,1,1,1,1,NaN
87,35,1,2,1,1,1,1,NaN
88,101,2,1,1,2,2,1,0.488160231734582
89,102,1,1,1,1,2,1,0.446973530297328
90,5,1,2,2,1,1,1,NaN
91,36,2,2,2,2,1,1,NaN
92,52,1,2,2,1,2,1,0.454808763592155
93,85,2,1,2,2,1,1,NaN
94,16,2,2,1,2,1,1,NaN
95,11,2,2,1,2,1,1,NaN
96,79,2,2,1,2,1,1,NaN
97,55,2,1,1,2,1,1,NaN
98,80,1,1,2,1,1,1,NaN
99,9,1,2,1,1,1,1,NaN
100,13,1,1,1,1,1,1,NaN
101,54,1,1,1,1,1,1,NaN
102,61,2,2,2,2,1,1,NaN
103,48,2,2,1,2,1,1,NaN
104,30,2,1,2,2,1,1,NaN
105,29,1,1,1,1,1,1,NaN
106,70,2,2,1,2,1,1,NaN
107,4,1,1,2,1,2,1,0.43427613863787
108,58,1,1,2,1,1,1,NaN
109,46,2,1,2,2,1,1,NaN
110,84,1,1,2,1,1,1,NaN
111,209,1,1,1,1,1,1,NaN
112,124,1,1,1,1,1,1,NaN
113,193,2,1,1,2,1,1,NaN
114,112,2,1,1,2,1,1,NaN
115,201,2,1,2,2,1,1,NaN
116,204,2,1,1,2,2,1,0.530139440988933
117,121,2,1,2,2,1,1,NaN
118,163,2,1,1,2,1,1,NaN
119,172,2,1,1,2,1,1,NaN
120,132,1,1,1,1,1,1,NaN
121,123,2,2,1,2,1,1,NaN
122,197,2,1,2,2,1,1,NaN
123,200,1,1,1,1,1,1,NaN
124,160,2,2,1,2,1,1,NaN
125,130,1,2,2,1,1,1,NaN
126,115,1,1,2,1,1,1,NaN
127,142,1,2,1,1,1,1,NaN
128,208,2,2,1,2,1,1,NaN
129,187,1,1,2,1,1,1,NaN
130,215,1,2,1,1,1,1,NaN
131,206,2,1,1,2,1,1,NaN
132,216,2,2,1,2,1,1,NaN
133,176,1,1,2,1,1,1,NaN
134,218,2,1,1,2,1,1,NaN
135,158,2,1,2,2,1,1,NaN
136,150,1,2,2,1,1,1,NaN
137,118,2,2,2,2,1,1,NaN
138,128,1,1,2,1,1,1,NaN
139,192,1,1,1,1,1,1,NaN
140,141,2,1,2,2,1,1,NaN
141,213,1,1,2,1,1,1,NaN
142,153,1,1,2,1,1,1,NaN
143,207,1,2,1,1,1,1,NaN
144,135,2,2,2,2,1,1,NaN
145,178,1,1,1,1,2,1,0.48418335259521
146,174,1,2,1,1,1,1,NaN
147,161,2,2,2,2,2,1,0.484137405872389
148,217,1,1,2,1,1,1,NaN
149,199,2,2,2,2,1,1,NaN
150,113,1,2,1,1,1,1,NaN
151,202,1,2,1,1,1,1,NaN
152,212,2,2,2,2,1,1,NaN
153,181,2,2,2,2,1,1,NaN
154,214,2,1,1,2,1,1,NaN
155,168,2,1,1,2,1,1,NaN
156,188,2,1,2,2,1,1,NaN
157,140,1,1,1,1,1,1,NaN
158,179,2,1,2,2,2,1,0.564415404034662
159,120,1,1,1,1,1,1,NaN
160,156,2,2,1,2,1,1,NaN
161,180,1,2,2,1,1,1,NaN
162,149,2,1,1,2,1,1,NaN
163,126,1,2,1,1,1,1,NaN
164,145,2,1,1,2,1,1,NaN
165,175,2,2,1,2,1,1,NaN
166,211,1,2,2,1,1,1,NaN
167,169,1,2,1,1,1,1,NaN
168,177,2,1,2,2,1,1,NaN
169,144,1,1,2,1,1,1,NaN
170,186,2,2,1,2,1,1,NaN
171,185,2,2,2,2,2,1,0.53301330611248
172,117,1,2,2,1,1,1,NaN
173,219,1,2,1,1,1,1,NaN
174,196,1,1,1,1,1,1,NaN
175,152,2,2,2,2,1,1,NaN
176,122,1,2,1,1,1,1,NaN
177,146,1,2,2,1,1,1,NaN
178,127,2,2,1,2,1,1,NaN
179,190,1,2,1,1,1,1,NaN
180,198,1,2,2,1,1,1,NaN
181,111,1,1,2,1,1,1,NaN
182,164,1,2,1,1,2,1,0.446840079941467
183,162,1,1,1,1,1,1,NaN
184,166,2,2,1,2,1,1,NaN
185,137,2,1,1,2,1,1,NaN
186,116,2,1,2,2,1,1,NaN
187,125,2,1,2,2,1,1,NaN
188,171,1,1,1,1,1,1,NaN
189,191,2,2,1,2,1,1,NaN
