PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,56,1,1,1,1,1,1,NaN
2,55,2,2,2,2,1,1,NaN
3,7,1,2,2,1,1,1,NaN
4,6,2,1,1,2,1,1,NaN
5,81,2,1,1,2,1,1,NaN
6,107,1,1,2,1,1,1,NaN
7,29,2,2,2,2,1,1,NaN
8,34,1,1,1,1,1,1,NaN
9,33,2,2,2,2,1,1,NaN
10,75,1,2,1,1,1,1,NaN
11,57,2,1,1,2,1,1,NaN
12,92,1,2,1,1,1,1,NaN
13,5,1,1,2,1,1,1,NaN
14,73,1,1,2,1,1,1,NaN
15,28,1,2,1,1,1,1,NaN
16,106,2,2,2,2,1,1,NaN
17,104,2,1,2,2,1,1,NaN
18,23,2,1,1,2,1,1,NaN
19,97,1,2,2,1,1,1,NaN
20,68,2,2,2,2,1,1,NaN
21,50,1,2,1,1,1,1,NaN
22,11,1,2,2,1,1,1,NaN
23,77,1,1,2,1,2,1,0.613582202639009
24,48,1,1,2,1,1,1,NaN
25,45,2,1,1,2,1,1,NaN
26,43,2,2,1,2,1,1,NaN
27,44,1,1,1,1,1,1,NaN
28,2,2,1,2,2,1,1,NaN
29,32,1,2,1,1,1,1,NaN
30,70,2,1,1,2,1,1,NaN
31,80,1,1,2,1,1,1,NaN
32,60,1,1,1,1,1,1,NaN
33,91,2,1,1,2,1,1,NaN
34,21,2,2,2,2,1,1,NaN
35,18,1,1,2,1,1,1,NaN
36,4,2,2,2,2,1,1,NaN
37,109,1,2,1,1,1,1,NaN
38,102,2,2,1,2,1,1,NaN
39,51,2,2,2,2,1,1,NaN
40,25,2,2,2,2,1,1,NaN
41,26,1,1,2,1,1,1,NaN
42,101,1,2,1,1,1,1,NaN
43,69,1,1,1,1,1,1,NaN
44,103,1,1,2,1,1,1,NaN
45,9,1,1,2,1,1,1,NaN
46,74,2,1,2,2,1,1,NaN
47,38,2,2,2,2,2,1,0.561989007319426
48,3,1,2,1,1,1,1,NaN
49,30,1,1,2,1,1,1,NaN
50,12,2,2,2,2,1,1,NaN
51,24,1,2,1,1,1,1,NaN
52,61,2,1,1,2,1,1,NaN
53,105,1,2,1,1,1,1,NaN
54,78,2,2,2,2,1,1,NaN
55,10,2,1,1,2,1,1,NaN
56,42,1,1,1,1,2,1,0.570724152554249
57,35,2,1,2,2,1,1,NaN
58,87,1,2,1,1,1,1,NaN
59,66,2,1,1,2,1,1,NaN
60,82,1,2,1,1,1,1,NaN
61,47,2,2,1,2,1,1,NaN
62,90,1,2,1,1,2,1,0.574001587941893
63,96,1,1,1,1,2,1,0.608602104593956
64,53,2,1,2,2,1,1,NaN
65,8,2,2,2,2,1,1,NaN
66,76,2,2,2,2,2,1,0.530371223187103
67,79,2,1,2,2,2,1,0.482116628003496
68,40,2,1,1,2,1,1,NaN
69,37,2,2,2,2,1,1,NaN
70,71,1,2,2,1,1,1,NaN
71,39,1,1,2,1,1,1,NaN
72,20,1,2,1,1,1,1,NaN
73,41,1,2,1,1,1,1,NaN
74,62,1,2,2,1,1,1,NaN
75,72,2,2,2,2,1,1,NaN
76,17,2,2,2,2,1,1,NaN
77,64,2,2,2,2,1,1,NaN
78,94,1,1,1,1,1,1,NaN
79,84,1,1,2,1,1,1,NaN
80,46,1,2,1,1,1,1,NaN
81,89,1,1,2,1,1,1,NaN
82,31,2,1,1,2,1,1,NaN
83,1,1,1,1,1,1,1,NaN
84,65,1,1,1,1,1,1,NaN
