PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,19,1,2,2,1,1,1,NaN
2,47,2,2,1,2,1,1,NaN
3,59,2,2,1,2,1,1,NaN
4,5,1,1,1,1,1,1,NaN
5,17,1,1,2,1,1,1,NaN
6,1,1,1,1,1,1,1,NaN
7,61,1,1,2,1,1,1,NaN
8,11,1,2,1,1,1,1,NaN
9,107,2,1,1,2,1,1,NaN
10,42,1,1,2,1,1,1,NaN
11,85,2,2,2,2,1,1,NaN
12,15,1,2,1,1,1,1,NaN
13,68,2,2,2,2,1,1,NaN
14,89,2,2,1,2,1,1,NaN
15,86,1,1,2,1,1,1,NaN
16,12,2,2,1,2,1,1,NaN
17,43,1,1,1,1,2,1,0.517587398506294
18,97,2,2,1,2,1,1,NaN
19,57,2,1,2,2,1,1,NaN
20,83,2,1,2,2,1,1,NaN
21,75,1,2,1,1,1,1,NaN
22,49,2,1,1,2,1,1,NaN
23,94,1,1,2,1,1,1,NaN
24,93,2,2,1,2,1,1,NaN
25,23,2,1,2,2,2,1,0.638667576627995
26,2,2,1,1,2,1,1,NaN
27,56,1,1,2,1,1,1,NaN
28,72,2,2,2,2,1,1,NaN
29,60,2,1,2,2,2,1,0.53139105973969
30,52,1,1,2,1,1,1,NaN
31,58,1,2,1,1,1,1,NaN
32,35,2,2,1,2,1,1,NaN
33,62,2,1,1,2,1,1,NaN
34,96,1,2,1,1,1,1,NaN
35,26,2,2,2,2,1,1,NaN
36,105,2,2,1,2,1,1,NaN
37,20,2,2,2,2,1,1,NaN
38,102,1,1,1,1,1,1,NaN
39,69,1,1,1,1,1,1,NaN
40,66,2,1,1,2,1,1,NaN
41,18,2,1,1,2,1,1,NaN
42,108,1,2,2,1,1,1,NaN
43,27,1,1,2,1,1,1,NaN
44,38,1,1,2,1,2,1,0.57487199267598
45,91,2,1,2,2,1,1,NaN
46,8,2,2,2,2,1,1,NaN
47,109,2,2,1,2,2,1,0.569527818619463
48,13,1,1,2,1,1,1,NaN
49,28,2,1,2,2,1,1,NaN
50,40,1,2,1,1,2,1,0.854645547897235
51,16,2,2,2,2,1,1,NaN
52,29,2,1,1,2,2,1,0.890077003399711
53,110,2,2,2,2,1,1,NaN
54,98,1,1,2,1,1,1,NaN
55,80,2,2,1,2,1,1,NaN
56,14,2,1,1,2,1,1,NaN
57,10,2,1,2,2,1,1,NaN
58,22,1,1,1,1,1,1,NaN
59,106,1,1,1,1,1,1,NaN
60,95,2,1,2,2,1,1,NaN
61,79,1,2,1,1,1,1,NaN
62,67,1,2,1,1,1,1,NaN
63,82,1,1,1,1,1,1,NaN
64,90,1,1,1,1,1,1,NaN
65,92,1,2,1,1,1,1,NaN
66,84,1,2,1,1,1,1,NaN
67,6,2,1,2,2,1,1,NaN
68,51,2,2,2,2,1,1,NaN
69,39,1,2,1,1,1,1,NaN
70,76,2,2,2,2,1,1,NaN
71,101,2,2,1,2,1,1,NaN
72,4,2,2,2,2,1,1,NaN
73,78,2,1,2,2,1,1,NaN
74,55,2,2,2,2,1,1,NaN
75,7,1,2,1,1,1,1,NaN
76,99,2,1,1,2,1,1,NaN
77,63,1,2,2,1,1,1,NaN
78,53,2,1,1,2,1,1,NaN
79,34,1,2,2,1,1,1,NaN
80,31,2,2,2,2,1,1,NaN
81,70,2,1,1,2,1,1,NaN
82,71,1,2,1,1,1,1,NaN
83,24,2,1,1,2,1,1,NaN
84,50,1,2,1,1,1,1,NaN
85,36,1,1,2,1,1,1,NaN
86,77,1,1,2,1,1,1,NaN
87,64,2,2,2,2,1,1,NaN
88,41,2,2,2,2,1,1,NaN
89,88,1,2,2,1,1,1,NaN
90,44,2,1,1,2,1,1,NaN
91,3,1,2,1,1,1,1,NaN
92,54,1,2,2,1,1,1,NaN
93,74,2,1,2,2,1,1,NaN
94,30,1,2,2,1,1,1,NaN
95,100,1,2,1,1,1,1,NaN
96,46,1,1,2,1,2,1,0.556085293732394
97,25,1,2,2,1,1,1,NaN
98,21,1,2,1,1,2,1,0.507590886954858
99,104,1,2,1,1,1,0,1.02410307077116
100,32,1,1,2,1,1,1,NaN
101,45,1,2,1,1,1,1,NaN
102,103,2,1,2,2,1,1,NaN
103,33,2,1,1,2,1,1,NaN
104,37,2,1,1,2,1,1,NaN
105,87,2,1,1,2,1,1,NaN
106,65,1,1,1,1,1,1,NaN
107,48,1,1,1,1,1,1,NaN
108,73,1,1,2,1,1,1,NaN
109,9,1,1,2,1,1,1,NaN
110,81,2,2,2,2,2,0,NaN
111,176,1,1,1,1,1,1,NaN
112,132,1,1,2,1,1,1,NaN
113,152,2,2,2,2,2,1,0.611131661999025
114,143,1,2,1,1,1,1,NaN
115,119,1,1,2,1,1,1,NaN
116,213,1,1,2,1,1,1,NaN
117,185,2,2,1,2,2,0,NaN
118,171,2,2,2,2,1,1,NaN
119,218,2,1,1,2,1,1,NaN
120,133,2,1,2,2,1,1,NaN
121,129,2,1,2,2,1,1,NaN
122,112,2,1,2,2,1,1,NaN
123,198,2,2,2,2,1,1,NaN
124,120,2,1,2,2,1,1,NaN
125,122,1,2,1,1,2,0,NaN
126,160,1,1,1,1,1,1,NaN
127,165,2,1,2,2,1,1,NaN
128,180,2,2,1,2,1,1,NaN
129,205,1,1,1,1,1,1,NaN
130,178,2,1,1,2,1,1,NaN
131,183,2,1,1,2,1,1,NaN
132,164,1,1,2,1,1,1,NaN
133,195,1,1,2,1,1,1,NaN
134,138,1,2,2,1,1,1,NaN
135,142,1,1,2,1,2,1,0.726088618293943
136,121,1,2,1,1,1,1,NaN
137,159,2,2,2,2,1,1,NaN
138,118,2,2,1,2,1,1,NaN
139,197,1,2,2,1,1,1,NaN
140,172,1,1,2,1,1,1,NaN
141,209,1,1,1,1,1,1,NaN
142,193,1,2,1,1,1,1,NaN
143,208,2,2,2,2,1,1,NaN
144,215,1,2,1,1,1,1,NaN
145,201,1,2,1,1,2,0,NaN
146,157,2,1,2,2,1,1,NaN
147,214,2,1,2,2,1,1,NaN
148,192,2,1,2,2,1,1,NaN
149,125,2,1,2,2,1,1,NaN
150,116,2,1,2,2,1,1,NaN
151,167,2,2,1,2,1,1,NaN
152,190,2,2,2,2,1,1,NaN
153,169,2,1,2,2,1,1,NaN
154,128,1,1,1,1,1,1,NaN
155,156,1,1,2,1,1,1,NaN
156,170,1,2,1,1,1,1,NaN
157,166,1,2,2,1,1,1,NaN
158,117,1,2,1,1,1,1,NaN
159,114,2,2,1,2,1,1,NaN
160,153,2,1,2,2,1,1,NaN
161,111,1,1,1,1,1,1,NaN
162,140,1,1,2,1,1,1,NaN
163,173,2,1,2,2,1,1,NaN
164,204,2,2,2,2,1,1,NaN
165,147,2,1,1,2,1,1,NaN
166,202,1,2,1,1,1,1,NaN
167,162,1,2,2,1,1,1,NaN
168,144,2,2,2,2,1,1,NaN
169,217,1,1,1,1,1,1,NaN
170,141,2,1,1,2,1,1,NaN
171,181,1,1,1,1,2,1,1.10783314681612
172,174,1,2,1,1,1,1,NaN
173,163,2,2,2,2,1,1,NaN
174,139,2,2,2,2,1,1,NaN
175,177,2,2,1,2,2,0,NaN
176,131,2,2,2,2,1,1,NaN
177,179,1,2,1,1,1,1,NaN
178,155,2,2,1,2,1,1,NaN
179,151,2,1,1,2,2,1,1.19253688624485
180,182,1,1,2,1,1,1,NaN
181,136,1,1,1,1,1,1,NaN
182,175,2,2,2,2,1,1,NaN
183,161,2,1,1,2,1,1,NaN
184,187,1,1,2,1,1,1,NaN
185,148,1,2,2,1,1,1,NaN
186,219,1,2,1,1,1,1,NaN
187,191,1,1,1,1,1,1,NaN
188,210,2,1,1,2,1,1,NaN
189,188,2,1,2,2,1,1,NaN
190,130,1,2,2,1,1,1,NaN
191,158,1,2,2,1,1,1,NaN
192,184,1,2,1,1,1,1,NaN
193,186,2,2,1,2,1,1,NaN
194,115,1,1,2,1,1,1,NaN
195,137,2,1,1,2,1,1,NaN
196,123,2,2,2,2,1,1,NaN
197,135,2,2,1,2,1,1,NaN
198,145,1,1,2,1,1,1,NaN
199,216,2,2,1,2,1,1,NaN
200,211,1,2,2,1,1,1,NaN
201,203,2,1,1,2,2,1,0.877735446849329
202,124,1,1,2,1,1,1,NaN
203,199,1,1,1,1,1,1,NaN
204,206,2,1,2,2,1,1,NaN
205,189,1,2,2,1,1,1,NaN
206,113,1,2,1,1,1,1,NaN
207,134,1,2,1,1,1,1,NaN
208,220,2,2,1,2,1,1,NaN
209,194,2,2,1,2,1,1,NaN
210,196,2,1,1,2,1,1,NaN
211,150,1,1,1,1,1,1,NaN
212,149,2,2,2,2,1,1,NaN
213,207,1,2,2,1,1,1,NaN
214,154,1,2,1,1,1,1,NaN
215,168,1,1,2,1,1,1,NaN
216,126,1,2,2,1,1,1,NaN
217,146,1,2,1,1,2,1,0.705563548290229
218,212,2,2,2,2,1,1,NaN
219,127,2,2,2,2,1,1,NaN
220,200,2,1,1,2,1,1,NaN
221,248,1,1,2,1,1,1,NaN
222,252,2,1,1,2,2,0,NaN
223,253,2,2,2,2,1,1,NaN
224,242,1,2,1,1,1,1,NaN
225,244,1,1,1,1,1,1,NaN
226,321,1,2,2,1,1,1,NaN
227,287,2,2,1,2,1,1,NaN
228,304,1,1,1,1,1,1,NaN
229,265,2,2,2,2,1,1,NaN
230,225,1,1,2,1,1,1,NaN
231,330,2,2,2,2,1,1,NaN
232,239,2,2,2,2,1,1,NaN
233,260,1,2,2,1,1,1,NaN
234,226,2,1,2,2,1,1,NaN
235,297,2,1,1,2,1,1,NaN
236,299,2,2,1,2,1,1,NaN
237,310,2,2,2,2,1,1,NaN
238,232,2,2,2,2,2,0,NaN
239,258,1,1,2,1,1,1,NaN
240,325,1,2,2,1,1,1,NaN
241,231,1,1,2,1,2,0,NaN
242,243,2,2,1,2,1,1,NaN
243,229,2,2,1,2,1,1,NaN
244,290,1,2,1,1,1,1,NaN
245,298,1,2,1,1,1,1,NaN
246,316,2,1,2,2,1,1,NaN
247,245,2,1,1,2,1,1,NaN
248,274,2,2,2,2,1,1,NaN
249,240,1,1,1,1,1,1,NaN
250,276,1,2,2,1,2,1,0.848637632163445
251,221,1,1,1,1,1,1,NaN
252,230,1,1,1,1,1,1,NaN
253,291,2,2,1,2,1,1,NaN
254,247,2,2,1,2,1,1,NaN
255,263,2,1,2,2,1,1,NaN
256,255,2,1,2,2,1,1,NaN
257,303,2,2,1,2,1,1,NaN
258,268,1,2,1,1,1,1,NaN
259,317,1,2,1,1,1,1,NaN
260,329,1,2,1,1,1,1,NaN
261,266,1,1,1,1,1,1,NaN
262,271,1,1,1,1,1,1,NaN
263,278,1,2,1,1,1,1,NaN
264,262,1,1,2,1,1,1,NaN
265,251,1,2,2,1,1,1,NaN
266,293,2,1,1,2,1,1,NaN
267,250,2,2,1,2,2,1,0.639335708132421
268,313,1,2,1,1,1,1,NaN
269,270,2,1,2,2,2,1,0.462875827628523
270,236,1,1,1,1,1,1,NaN
271,259,2,1,2,2,1,1,NaN
272,237,2,1,2,2,1,1,NaN
273,300,1,1,1,1,1,1,NaN
274,264,1,2,2,1,1,1,NaN
275,308,1,1,1,1,2,0,NaN
276,256,1,2,2,1,1,1,NaN
277,280,1,1,1,1,1,1,NaN
278,318,2,2,1,2,1,1,NaN
279,254,1,1,2,1,1,1,NaN
280,235,2,2,2,2,1,1,NaN
281,277,2,1,1,2,1,1,NaN
282,224,2,2,2,2,1,1,NaN
283,315,1,1,2,1,1,1,NaN
284,228,1,2,1,1,1,1,NaN
285,234,1,2,1,1,1,1,NaN
286,327,1,1,1,1,1,1,NaN
287,275,1,1,1,1,1,1,NaN
288,241,2,1,2,2,1,1,NaN
289,282,1,2,1,1,1,1,NaN
290,328,2,1,2,2,1,1,NaN
291,305,2,1,2,2,1,1,NaN
292,302,1,2,1,1,1,1,NaN
293,309,1,2,2,1,2,1,0.575174598008743
294,322,2,2,2,2,1,1,NaN
295,281,2,1,2,2,1,1,NaN
296,323,1,1,1,1,1,1,NaN
297,306,1,2,1,1,1,1,NaN
298,272,2,1,2,2,1,1,NaN
299,324,2,1,2,2,1,1,NaN
300,314,2,2,2,2,1,1,NaN
301,326,2,2,2,2,1,1,NaN
302,284,1,1,2,1,1,1,NaN
303,311,1,1,2,1,1,1,NaN
304,222,2,1,2,2,1,1,NaN
305,246,1,2,2,1,1,1,NaN
306,294,1,2,2,1,1,1,NaN
307,307,1,1,1,1,2,0,NaN
308,285,2,1,1,2,1,1,NaN
309,301,2,1,2,2,1,1,NaN
310,261,2,2,2,2,1,1,NaN
311,269,2,2,1,2,1,1,NaN
312,283,2,2,1,2,1,1,NaN
313,233,2,1,1,2,1,1,NaN
314,286,1,2,1,1,1,1,NaN
315,267,2,1,1,2,1,1,NaN
316,273,1,2,2,1,1,1,NaN
317,292,1,1,2,1,1,1,NaN
318,289,2,1,2,2,1,1,NaN
319,279,2,2,1,2,1,1,NaN
320,223,1,2,1,1,1,1,NaN
321,296,1,1,2,1,1,1,NaN
322,312,2,1,2,2,1,1,NaN
323,257,2,2,1,2,1,1,NaN
324,295,2,2,2,2,1,1,NaN
325,238,1,2,2,1,1,1,NaN
326,319,1,1,2,1,1,1,NaN
327,288,1,1,1,1,1,1,NaN
328,320,2,1,1,2,1,1,NaN
329,249,2,1,1,2,1,1,NaN
330,227,2,1,1,2,2,1,1.22943190970364
331,376,1,1,1,1,1,1,NaN
332,372,1,1,2,1,1,1,NaN
333,414,1,1,1,1,1,1,NaN
334,380,2,2,2,2,1,1,NaN
335,339,1,2,2,1,1,1,NaN
336,412,1,2,2,1,1,1,NaN
337,392,2,2,2,2,1,1,NaN
338,401,1,1,1,1,1,1,NaN
339,381,1,1,1,1,1,1,NaN
340,356,2,1,2,2,1,1,NaN
341,403,1,2,2,1,1,1,NaN
342,415,2,1,2,2,1,1,NaN
343,343,1,2,1,1,1,1,NaN
344,366,1,2,1,1,1,1,NaN
345,382,2,1,2,2,1,1,NaN
346,424,1,2,2,1,1,1,NaN
347,405,1,1,2,1,1,1,NaN
348,371,2,2,1,2,1,1,NaN
349,332,2,1,2,2,1,1,NaN
350,334,2,2,1,2,2,0,NaN
351,370,1,2,1,1,1,1,NaN
352,348,1,2,2,1,1,1,NaN
353,349,2,2,2,2,1,1,NaN
354,393,1,1,1,1,1,1,NaN
355,331,1,1,1,1,1,1,NaN
356,353,1,2,2,1,1,1,NaN
357,341,1,1,2,1,1,1,NaN
358,423,2,1,1,2,1,1,NaN
359,418,1,1,2,1,1,1,NaN
360,439,1,2,1,1,1,1,NaN
361,357,1,2,2,1,1,1,NaN
362,365,2,1,2,2,1,1,NaN
363,378,1,2,2,1,1,1,NaN
364,337,1,1,1,1,1,1,NaN
365,340,2,2,2,2,1,1,NaN
366,411,2,1,1,2,1,1,NaN
367,333,1,2,2,1,2,0,NaN
368,386,2,1,2,2,1,1,NaN
369,379,1,2,1,1,2,0,NaN
370,373,2,1,1,2,1,1,NaN
371,345,1,1,2,1,2,0,NaN
372,422,1,1,1,1,1,1,NaN
373,432,1,1,1,1,1,1,NaN
374,335,1,2,2,1,1,1,NaN
375,350,1,1,2,1,1,1,NaN
376,360,2,1,1,2,1,1,NaN
377,429,1,2,2,1,1,1,NaN
378,391,1,2,2,1,1,1,NaN
379,406,2,1,2,2,1,1,NaN
380,338,2,1,1,2,1,1,NaN
381,419,2,1,1,2,1,1,NaN
382,362,2,2,1,2,1,1,NaN
383,399,1,2,2,1,1,1,NaN
384,385,1,1,1,1,1,1,NaN
385,374,1,2,2,1,1,1,NaN
386,359,1,1,1,1,1,1,NaN
387,389,1,1,1,1,1,1,NaN
388,428,2,1,2,2,1,1,NaN
389,396,2,2,1,2,1,1,NaN
390,431,2,2,1,2,1,1,NaN
391,407,2,2,2,2,2,0,NaN
392,351,2,1,2,2,1,1,NaN
393,344,2,2,2,2,1,1,NaN
394,413,2,2,2,2,1,1,NaN
395,395,1,2,1,1,1,1,NaN
396,364,1,1,1,1,1,1,NaN
397,352,2,2,2,2,2,1,0.665471560952938
398,416,1,2,2,1,1,1,NaN
399,409,2,2,1,2,1,1,NaN
400,438,2,1,2,2,1,1,NaN
401,383,1,2,2,1,1,1,NaN
402,368,1,1,1,1,1,1,NaN
403,425,2,2,1,2,1,1,NaN
404,358,2,2,1,2,1,1,NaN
405,435,1,2,2,1,1,1,NaN
406,388,2,2,1,2,1,1,NaN
407,384,2,2,2,2,1,1,NaN
408,347,2,1,2,2,1,1,NaN
409,394,2,1,2,2,1,1,NaN
410,355,1,1,2,1,1,1,NaN
411,433,2,1,2,2,1,1,NaN
412,375,2,2,2,2,1,1,NaN
413,346,1,1,1,1,1,1,NaN
414,426,1,1,1,1,1,1,NaN
415,436,2,2,1,2,1,1,NaN
416,408,1,2,1,1,1,1,NaN
417,400,2,2,1,2,1,1,NaN
418,336,2,2,2,2,1,1,NaN
419,342,2,1,1,2,1,1,NaN
420,437,1,1,1,1,1,1,NaN
421,440,2,2,1,2,1,1,NaN
422,404,2,2,1,2,1,1,NaN
423,420,1,2,1,1,1,1,NaN
424,387,1,2,2,1,1,1,NaN
425,398,2,1,1,2,1,1,NaN
426,417,2,2,2,2,1,1,NaN
427,367,2,2,1,2,1,1,NaN
428,397,1,1,2,1,1,1,NaN
429,354,2,2,2,2,1,1,NaN
430,427,1,2,1,1,2,1,0.659498178514696
431,369,2,1,2,2,1,1,NaN
432,377,2,1,1,2,1,1,NaN
433,361,1,2,2,1,1,1,NaN
434,421,2,2,1,2,1,1,NaN
435,390,2,1,1,2,1,1,NaN
436,430,2,1,2,2,2,1,0.578464626198183
437,434,2,1,2,2,2,1,0.814265880633684
438,363,1,1,2,1,2,1,0.55386843164888
439,402,2,1,2,2,1,1,NaN
440,410,1,1,2,1,1,1,NaN
