PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,102,2,2,2,2,1,1,NaN
2,10,1,1,1,1,1,1,NaN
3,97,1,1,1,1,1,1,NaN
4,18,2,1,1,2,1,1,NaN
5,22,1,1,2,1,1,1,NaN
6,34,1,1,1,1,1,1,NaN
7,49,2,2,1,2,1,1,NaN
8,109,1,2,2,1,1,1,NaN
9,103,1,1,1,1,1,1,NaN
10,93,1,1,2,1,1,1,NaN
11,44,1,2,1,1,1,1,NaN
12,87,1,2,1,1,1,1,NaN
13,42,1,1,2,1,1,1,NaN
14,39,2,1,2,2,1,1,NaN
15,88,2,2,2,2,1,1,NaN
16,11,2,2,1,2,2,1,0.399636873600684
17,101,1,2,1,1,1,1,NaN
18,48,1,2,2,1,1,1,NaN
19,68,1,2,1,1,1,1,NaN
20,63,2,1,1,2,1,1,NaN
21,91,1,2,2,1,1,1,NaN
22,36,1,2,2,1,1,1,NaN
23,78,2,1,1,2,2,1,0.416169835925757
24,107,1,1,1,1,1,1,NaN
25,65,2,2,1,2,1,1,NaN
26,2,2,1,2,2,1,1,NaN
27,43,2,1,2,2,1,1,NaN
28,90,2,1,2,2,1,1,NaN
29,92,2,2,1,2,1,1,NaN
30,5,1,1,1,1,1,1,NaN
31,55,2,1,2,2,1,1,NaN
32,33,2,2,2,2,1,1,NaN
33,59,2,1,1,2,1,1,NaN
34,32,1,2,1,1,1,1,NaN
35,56,1,2,1,1,1,1,NaN
36,80,1,1,1,1,1,1,NaN
37,7,1,2,1,1,1,1,NaN
38,67,2,1,1,2,1,1,NaN
39,29,2,2,2,2,1,1,NaN
40,84,1,1,2,1,1,1,NaN
41,98,1,2,2,1,2,1,0.391790206123915
42,3,1,2,2,1,1,1,NaN
43,19,1,1,2,1,2,1,0.71298206141546
44,46,1,1,1,1,1,1,NaN
45,95,1,2,2,1,1,1,NaN
46,20,1,2,2,1,1,1,NaN
47,82,1,2,2,1,1,1,NaN
48,41,2,2,1,2,1,1,NaN
49,57,2,2,1,2,1,1,NaN
50,64,1,2,1,1,1,1,NaN
51,28,1,2,2,1,1,1,NaN
52,52,1,2,1,1,1,1,NaN
53,25,2,2,1,2,1,1,NaN
54,108,2,1,1,2,1,1,NaN
55,60,1,2,2,1,1,1,NaN
56,50,1,1,2,1,1,1,NaN
57,85,2,2,2,2,2,1,0.417185641639662
58,74,2,1,1,2,2,0,NaN
59,51,2,1,1,2,1,1,NaN
60,21,2,2,2,2,1,1,NaN
61,8,1,1,1,1,2,1,0.354316896266027
62,35,2,1,2,2,1,1,NaN
63,4,2,2,1,2,1,1,NaN
64,73,2,2,2,2,1,1,NaN
65,76,2,1,2,2,1,1,NaN
66,62,1,1,2,1,1,1,NaN
67,1,1,1,1,1,1,1,NaN
68,81,2,1,1,2,1,1,NaN
69,61,2,2,2,2,1,1,NaN
70,77,1,2,2,1,1,1,NaN
71,99,2,1,1,2,1,1,NaN
72,100,1,2,1,1,2,0,NaN
73,75,1,1,2,1,1,1,NaN
74,45,2,2,2,2,1,1,NaN
75,17,1,1,1,1,1,1,NaN
76,72,1,2,1,1,1,1,NaN
77,105,1,2,1,1,1,1,NaN
78,83,2,2,1,2,1,1,NaN
79,110,2,2,2,2,1,1,NaN
80,26,1,1,1,1,1,1,NaN
81,70,1,1,1,1,1,1,NaN
82,96,2,2,2,2,1,1,NaN
83,104,2,1,1,2,1,1,NaN
84,89,1,1,1,1,1,1,NaN
85,14,1,2,2,1,1,1,NaN
86,23,2,1,2,2,1,1,NaN
87,94,2,1,2,2,1,1,NaN
88,30,1,1,2,1,1,1,NaN
89,86,2,1,1,2,1,1,NaN
90,106,2,2,1,2,1,1,NaN
91,15,1,1,2,1,2,1,0.479795679942981
92,66,1,1,2,1,1,1,NaN
93,54,1,1,1,1,1,1,NaN
94,71,2,1,1,2,1,1,NaN
95,13,2,1,1,2,1,1,NaN
96,58,1,1,1,1,1,1,NaN
97,12,2,1,2,2,2,1,0.396990393890519
98,47,2,1,1,2,1,1,NaN
99,27,2,1,2,2,1,1,NaN
100,24,1,2,2,1,1,1,NaN
101,9,2,2,2,2,1,1,NaN
102,31,2,1,2,2,1,1,NaN
103,79,2,2,2,2,1,1,NaN
104,6,2,1,1,2,1,1,NaN
105,53,2,2,2,2,1,1,NaN
106,16,2,2,2,2,1,1,NaN
107,40,1,2,2,1,1,1,NaN
108,37,2,2,1,2,1,1,NaN
109,69,2,2,2,2,1,1,NaN
110,38,1,1,1,1,1,1,NaN
111,170,2,2,2,2,1,1,NaN
112,186,1,2,2,1,1,1,NaN
113,197,2,1,1,2,1,1,NaN
114,216,2,2,1,2,1,1,NaN
115,219,1,2,1,1,1,1,NaN
116,193,2,1,1,2,1,1,NaN
117,151,2,1,1,2,1,1,NaN
118,178,2,1,1,2,1,1,NaN
119,206,1,2,2,1,1,1,NaN
120,199,2,2,2,2,1,1,NaN
121,119,2,2,1,2,1,1,NaN
122,172,2,1,2,2,1,1,NaN
123,182,2,2,2,2,1,1,NaN
124,164,2,1,2,2,1,1,NaN
125,117,2,1,2,2,1,1,NaN
126,185,2,1,1,2,1,1,NaN
127,161,1,2,1,1,1,1,NaN
128,212,2,2,1,2,1,1,NaN
129,191,2,2,1,2,1,1,NaN
130,118,1,2,2,1,1,1,NaN
131,218,2,1,1,2,1,1,NaN
132,208,2,2,1,2,1,1,NaN
133,124,1,2,2,1,2,1,0.974658413013458
134,163,1,1,1,1,1,1,NaN
135,137,1,1,2,1,1,1,NaN
136,210,2,1,2,2,1,1,NaN
137,209,1,1,1,1,1,1,NaN
138,147,2,1,1,2,1,1,NaN
139,130,2,1,2,2,1,1,NaN
140,125,1,1,1,1,1,1,NaN
141,171,1,1,1,1,1,1,NaN
142,155,1,1,2,1,1,1,NaN
143,180,1,2,2,1,1,1,NaN
144,123,2,2,1,2,1,1,NaN
145,132,2,2,1,2,1,1,NaN
146,214,2,1,1,2,1,1,NaN
147,152,1,2,1,1,1,1,NaN
148,145,2,2,2,2,1,1,NaN
149,133,1,1,1,1,1,1,NaN
150,113,2,2,2,2,2,1,0.339229942594102
151,115,2,2,1,2,1,1,NaN
152,146,1,1,1,1,1,1,NaN
153,127,1,2,2,1,1,1,NaN
154,168,2,1,2,2,1,1,NaN
155,112,2,1,1,2,1,1,NaN
156,169,1,2,1,1,1,1,NaN
157,111,1,1,1,1,1,1,NaN
158,211,1,2,2,1,1,1,NaN
159,141,1,1,2,1,1,1,NaN
160,190,1,2,2,1,1,1,NaN
161,160,2,1,2,2,1,1,NaN
162,198,1,2,1,1,1,1,NaN
163,159,1,1,1,1,1,1,NaN
164,181,2,2,1,2,2,1,0.459595457057731
165,158,2,2,2,2,1,1,NaN
166,135,1,2,2,1,1,1,NaN
167,187,2,2,1,2,1,1,NaN
168,153,2,2,1,2,1,1,NaN
169,129,1,1,2,1,1,1,NaN
170,188,1,1,2,1,1,1,NaN
171,204,1,1,2,1,1,1,NaN
172,149,2,2,1,2,1,1,NaN
173,201,2,1,2,2,1,1,NaN
174,194,1,2,2,1,1,1,NaN
175,157,1,2,1,1,1,1,NaN
176,131,1,2,2,1,1,1,NaN
177,134,2,1,1,2,1,1,NaN
178,173,2,2,2,2,2,1,1.18288570766344
179,220,2,2,2,2,1,1,NaN
180,138,2,1,1,2,1,1,NaN
181,183,2,1,2,2,2,0,NaN
182,175,1,2,1,1,2,1,0.432357172623597
183,136,2,2,2,2,1,1,NaN
184,195,2,2,1,2,1,1,NaN
185,126,2,1,2,2,1,1,NaN
186,205,2,1,2,2,1,1,NaN
187,167,1,1,2,1,1,1,NaN
188,154,1,1,2,1,2,1,0.46809006283911
189,184,1,1,1,1,1,1,NaN
190,217,1,1,1,1,1,1,NaN
191,156,2,1,1,2,1,1,NaN
192,142,2,1,2,2,1,1,NaN
193,166,2,2,1,2,1,1,NaN
194,120,1,1,2,1,1,1,NaN
195,144,2,1,1,2,2,1,0.430044904993338
196,213,1,1,2,1,1,1,NaN
197,114,1,2,1,1,1,1,NaN
198,143,1,2,2,1,1,1,NaN
199,140,2,2,1,2,1,1,NaN
200,196,1,1,1,1,1,1,NaN
201,116,1,1,1,1,1,1,NaN
202,121,2,1,2,2,1,1,NaN
203,192,1,1,2,1,1,1,NaN
204,179,1,1,2,1,2,1,0.446526945335791
205,200,1,1,1,1,1,1,NaN
206,174,1,2,1,1,1,1,NaN
207,202,1,2,2,1,1,1,NaN
208,207,1,2,2,1,2,1,0.446927004803001
209,148,1,2,2,1,1,1,NaN
210,165,1,2,1,1,1,1,NaN
211,189,2,1,1,2,1,1,NaN
212,176,2,2,2,2,1,1,NaN
213,139,1,2,1,1,1,1,NaN
214,177,1,1,2,1,1,1,NaN
215,150,1,1,1,1,1,1,NaN
