PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,94,1,1,1,1,1,1,NaN
2,25,1,2,1,1,1,1,NaN
3,10,1,1,1,1,1,1,NaN
4,41,2,2,2,2,1,1,NaN
5,66,2,2,2,2,2,1,0.600626391740661
6,5,2,2,1,2,1,1,NaN
7,83,1,2,1,1,1,1,NaN
8,100,1,2,1,1,1,1,NaN
9,19,2,1,1,2,1,1,NaN
10,101,2,2,1,2,1,1,NaN
11,27,1,1,2,1,1,1,NaN
12,81,1,1,1,1,1,1,NaN
13,22,1,1,2,1,1,1,NaN
14,44,2,1,2,2,1,1,NaN
15,18,1,1,1,1,1,1,NaN
16,77,1,1,2,1,1,1,NaN
17,71,1,2,1,1,1,1,NaN
18,59,2,2,2,2,2,1,0.441837080201367
19,84,2,2,1,2,1,1,NaN
20,96,1,2,1,1,1,1,NaN
21,61,2,1,2,2,1,1,NaN
22,62,1,2,1,1,1,1,NaN
23,68,2,2,1,2,1,1,NaN
24,109,1,2,1,1,1,1,NaN
25,87,1,2,1,1,1,1,NaN
26,51,1,1,2,1,1,1,NaN
27,24,2,1,2,2,1,1,NaN
28,64,1,1,1,1,1,1,NaN
29,107,2,1,2,2,1,1,NaN
30,105,2,2,1,2,1,1,NaN
31,31,1,1,2,1,1,1,NaN
32,39,1,1,2,1,2,1,0.542566046371576
33,74,2,1,2,2,1,1,NaN
34,29,1,2,1,1,1,1,NaN
35,13,2,2,2,2,1,1,NaN
36,80,2,2,1,2,1,1,NaN
37,93,2,2,1,2,1,1,NaN
38,33,2,1,2,2,2,1,0.372333467270437
39,91,2,1,2,2,1,1,NaN
40,47,1,1,1,1,1,1,NaN
41,53,1,2,1,1,1,1,NaN
42,103,2,1,2,2,1,1,NaN
43,85,1,1,1,1,1,1,NaN
44,76,2,2,1,2,1,1,NaN
45,55,1,1,2,1,1,1,NaN
46,46,2,2,1,2,1,1,NaN
47,110,2,2,2,2,1,1,NaN
48,86,2,1,1,2,1,1,NaN
49,36,1,2,2,1,2,1,0.447978376550964
50,52,2,1,1,2,1,1,NaN
51,102,1,1,2,1,1,1,NaN
52,21,2,2,2,2,1,1,NaN
53,73,1,1,1,1,1,1,NaN
54,65,2,1,1,2,1,1,NaN
55,45,1,2,1,1,1,1,NaN
56,17,2,2,2,2,1,1,NaN
57,38,2,1,2,2,1,1,NaN
58,75,1,2,2,1,1,1,NaN
59,43,1,1,2,1,2,1,0.506435265000619
60,95,2,1,2,2,1,1,NaN
61,16,1,2,1,1,1,1,NaN
62,58,2,2,2,2,1,1,NaN
63,20,1,2,2,1,1,1,NaN
64,40,1,2,2,1,1,1,NaN
65,99,2,1,2,2,1,1,NaN
66,26,2,2,1,2,1,1,NaN
67,28,2,1,2,2,1,1,NaN
68,1,1,1,2,1,1,1,NaN
69,82,2,1,1,2,1,1,NaN
70,7,2,1,1,2,1,1,NaN
71,4,1,2,1,1,1,1,NaN
72,23,1,2,2,1,2,1,0.533995448095084
73,37,1,1,2,1,1,1,NaN
74,11,2,1,2,2,1,1,NaN
75,108,1,1,1,1,2,1,0.520925329619786
76,14,1,1,1,1,1,1,NaN
77,3,2,1,1,2,2,1,0.403944828127351
78,8,1,2,1,1,1,1,NaN
79,92,1,2,2,1,1,1,NaN
80,50,2,2,1,2,1,1,NaN
81,42,1,1,2,1,1,1,NaN
82,79,1,2,1,1,1,1,NaN
83,106,1,1,1,1,1,1,NaN
84,12,1,2,1,1,1,1,NaN
85,78,2,1,1,2,1,1,NaN
86,97,2,2,1,2,1,1,NaN
87,98,1,1,2,1,1,1,NaN
88,34,1,2,1,1,1,1,NaN
89,15,2,1,2,2,1,1,NaN
90,57,1,2,1,1,1,1,NaN
91,60,1,1,1,1,1,1,NaN
92,54,2,2,1,2,1,1,NaN
93,69,1,1,1,1,1,1,NaN
94,32,2,1,1,2,1,1,NaN
95,90,1,1,1,1,1,1,NaN
96,35,2,2,2,2,1,1,NaN
97,104,1,2,2,1,1,1,NaN
98,63,2,2,1,2,1,1,NaN
99,6,1,1,1,1,1,1,NaN
100,30,2,2,1,2,1,1,NaN
101,48,2,1,2,2,1,1,NaN
102,67,1,2,2,1,1,1,NaN
103,56,2,1,1,2,1,1,NaN
104,72,2,2,2,2,1,1,NaN
105,49,1,2,2,1,1,1,NaN
106,2,2,1,2,2,1,1,NaN
107,9,2,2,2,2,1,1,NaN
108,70,2,1,1,2,1,1,NaN
109,89,2,1,1,2,2,1,0.482802175338293
110,88,2,2,2,2,1,1,NaN
111,133,1,1,2,1,1,1,NaN
112,139,1,2,2,1,1,1,NaN
113,172,2,1,2,2,1,1,NaN
114,154,2,1,2,2,1,1,NaN
115,160,2,2,2,2,1,1,NaN
116,130,2,1,1,2,1,1,NaN
117,126,1,2,2,1,1,1,NaN
118,124,1,1,2,1,1,1,NaN
119,203,1,1,2,1,1,1,NaN
120,146,2,1,2,2,1,1,NaN
121,217,2,1,1,2,1,1,NaN
122,149,1,1,1,1,1,1,NaN
123,132,2,2,1,2,1,1,NaN
124,199,1,1,1,1,1,1,NaN
125,128,1,1,1,1,1,1,NaN
126,150,2,1,1,2,1,1,NaN
127,113,1,2,1,1,1,1,NaN
128,208,1,2,1,1,2,1,0.387703242960924
129,118,1,2,1,1,1,1,NaN
130,166,1,1,2,1,1,1,NaN
131,209,2,1,2,2,1,1,NaN
132,190,2,1,2,2,1,1,NaN
133,155,1,2,1,1,1,1,NaN
134,193,1,2,2,1,2,1,0.417506016186962
135,127,2,2,1,2,1,1,NaN
136,191,1,2,2,1,1,1,NaN
137,120,1,1,2,1,1,1,NaN
138,196,2,1,2,2,1,1,NaN
139,175,1,1,2,1,1,1,NaN
140,200,2,1,2,2,1,1,NaN
141,180,1,1,1,1,1,1,NaN
142,162,2,1,1,2,1,1,NaN
143,122,1,2,2,1,1,1,NaN
144,125,2,1,2,2,1,1,NaN
145,174,2,2,2,2,1,1,NaN
146,184,1,1,2,1,1,1,NaN
147,185,2,1,1,2,1,1,NaN
148,117,2,1,1,2,1,1,NaN
149,111,1,1,2,1,1,1,NaN
150,164,2,2,2,2,1,1,NaN
151,158,2,1,1,2,1,1,NaN
152,194,1,1,1,1,1,1,NaN
153,119,2,2,1,2,1,1,NaN
154,176,2,1,1,2,1,1,NaN
155,207,1,1,1,1,1,1,NaN
156,137,1,1,1,1,1,1,NaN
157,215,2,2,2,2,1,1,NaN
158,152,2,2,1,2,1,1,NaN
159,219,2,1,1,2,2,1,0.362161771432511
160,143,1,2,2,1,1,1,NaN
161,163,1,2,2,1,1,1,NaN
162,153,1,1,1,1,1,1,NaN
163,187,2,2,2,2,2,1,0.391549271867916
164,178,1,2,2,1,1,1,NaN
165,192,2,2,2,2,1,1,NaN
166,157,1,1,1,1,1,1,NaN
167,206,2,2,2,2,1,1,NaN
168,116,1,1,2,1,1,1,NaN
169,214,1,2,1,1,1,1,NaN
170,167,2,1,2,2,1,1,NaN
171,135,1,2,2,1,1,1,NaN
172,183,2,2,2,2,1,1,NaN
173,145,1,1,2,1,1,1,NaN
174,169,1,2,2,1,2,1,0.580670470944824
175,220,2,2,1,2,1,1,NaN
176,147,1,2,1,1,1,1,NaN
177,171,1,1,1,1,1,1,NaN
178,211,2,2,1,2,1,1,NaN
179,123,2,2,2,2,1,1,NaN
180,134,2,1,1,2,1,1,NaN
181,179,2,2,1,2,1,1,NaN
182,114,2,2,1,2,1,1,NaN
183,186,1,2,1,1,1,1,NaN
184,181,2,1,1,2,1,1,NaN
185,112,2,1,1,2,1,1,NaN
186,156,2,2,2,2,1,1,NaN
187,216,1,1,1,1,1,1,NaN
188,173,1,2,1,1,1,1,NaN
189,197,1,2,2,1,1,1,NaN
190,177,2,2,1,2,2,1,0.416322825281895
191,182,1,2,1,1,1,1,NaN
192,168,1,2,2,1,1,1,NaN
193,212,1,1,1,1,1,1,NaN
194,210,1,2,1,1,1,1,NaN
195,142,2,1,2,2,1,1,NaN
196,159,1,2,2,1,1,1,NaN
197,165,2,2,2,2,2,1,0.545397451764075
198,141,1,1,2,1,1,1,NaN
199,201,1,2,2,1,1,1,NaN
200,144,2,2,2,2,1,1,NaN
201,138,2,1,1,2,1,1,NaN
202,218,1,2,1,1,1,1,NaN
203,188,2,2,2,2,1,1,NaN
204,136,2,2,2,2,1,1,NaN
205,121,2,1,2,2,1,1,NaN
206,205,1,2,1,1,1,1,NaN
207,148,2,2,1,2,1,1,NaN
