PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,69,2,1,2,2,1,1,NaN
2,104,2,1,1,2,1,1,NaN
3,82,1,2,2,1,1,1,NaN
4,74,1,2,2,1,1,1,NaN
5,105,1,2,2,1,1,1,NaN
6,34,2,2,2,2,1,1,NaN
7,87,1,2,1,1,1,1,NaN
8,61,2,2,2,2,1,1,NaN
9,96,2,1,1,2,1,1,NaN
10,89,1,2,1,1,2,1,0.647221211755095
11,4,2,2,2,2,1,1,NaN
12,51,2,2,1,2,1,1,NaN
13,67,2,2,1,2,1,1,NaN
14,92,2,1,2,2,1,1,NaN
15,10,2,1,1,2,1,1,NaN
16,45,1,2,1,1,1,1,NaN
17,76,1,1,1,1,1,1,NaN
18,66,1,2,2,1,1,1,NaN
19,19,1,2,2,1,2,1,0.54102020742539
20,99,1,1,1,1,1,1,NaN
21,100,2,1,2,2,1,1,NaN
22,24,1,2,1,1,1,1,NaN
23,110,2,2,1,2,1,1,NaN
24,109,1,2,2,1,1,1,NaN
25,8,2,2,2,2,1,1,NaN
26,97,1,2,2,1,1,1,NaN
27,91,1,1,2,1,1,1,NaN
28,108,2,1,1,2,1,1,NaN
29,38,2,2,2,2,1,1,NaN
30,95,1,1,2,1,1,1,NaN
31,20,1,2,1,1,1,1,NaN
32,77,2,1,2,2,1,1,NaN
33,72,1,1,2,1,1,1,NaN
34,52,1,1,1,1,1,1,NaN
35,101,1,2,2,1,1,1,NaN
36,75,2,2,1,2,1,1,NaN
37,106,2,2,1,2,1,1,NaN
38,53,2,1,1,2,1,1,NaN
39,78,1,2,1,1,1,1,NaN
40,58,1,1,2,1,1,1,NaN
41,26,1,1,1,1,2,1,0.55076468878724
42,50,1,2,2,1,1,1,NaN
43,93,1,2,2,1,1,1,NaN
44,64,2,1,1,2,2,1,0.51674460515278
45,7,1,2,1,1,1,1,NaN
46,46,2,2,2,2,1,1,NaN
47,90,2,2,1,2,1,1,NaN
48,43,1,1,2,1,1,1,NaN
49,79,2,2,2,2,1,1,NaN
50,18,2,1,2,2,1,1,NaN
51,54,1,2,2,1,1,1,NaN
52,35,1,1,1,1,1,1,NaN
53,44,2,1,2,2,1,1,NaN
54,85,2,1,2,2,1,1,NaN
55,14,2,1,1,2,1,1,NaN
56,22,1,1,2,1,1,1,NaN
57,9,1,1,2,1,1,1,NaN
58,2,2,1,2,2,1,1,NaN
59,16,2,2,2,2,1,1,NaN
60,80,1,1,1,1,1,1,NaN
61,56,2,1,1,2,2,1,0.441770014787835
62,47,1,1,2,1,1,1,NaN
63,63,2,1,1,2,1,1,NaN
64,37,1,2,1,1,1,1,NaN
65,55,2,2,1,2,1,1,NaN
66,1,1,1,2,1,1,1,NaN
67,30,2,2,1,2,1,1,NaN
68,60,1,2,2,1,1,1,NaN
69,11,1,2,1,1,1,1,NaN
70,21,2,2,1,2,1,1,NaN
71,27,1,1,1,1,1,1,NaN
72,31,1,1,1,1,1,1,NaN
73,103,1,1,2,1,1,1,NaN
74,25,2,2,1,2,1,1,NaN
75,36,2,1,1,2,1,1,NaN
