PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,14,2,2,1,2,1,1,NaN
2,109,1,2,1,1,1,1,NaN
3,72,1,2,1,1,1,1,NaN
4,74,2,2,2,2,1,1,NaN
5,13,1,2,2,1,1,1,NaN
6,59,2,1,1,2,1,1,NaN
7,63,2,1,2,2,1,1,NaN
8,18,2,2,1,2,1,1,NaN
9,12,2,1,1,2,1,1,NaN
10,10,1,1,2,1,2,1,0.593225775392057
11,17,1,2,2,1,1,1,NaN
12,91,1,1,1,1,1,1,NaN
13,50,2,1,1,2,1,1,NaN
14,32,1,1,2,1,1,1,NaN
15,103,1,1,1,1,1,1,NaN
16,47,1,2,1,1,1,1,NaN
17,23,2,1,1,2,2,1,0.609357125276802
18,9,2,2,1,2,1,1,NaN
19,84,1,2,2,1,1,1,NaN
20,64,1,2,1,1,1,1,NaN
21,82,1,1,2,1,1,1,NaN
22,105,1,2,1,1,1,1,NaN
23,96,2,1,2,2,1,1,NaN
24,16,2,1,2,2,1,1,NaN
25,73,1,2,1,1,2,1,0.428063591250975
26,36,1,1,1,1,1,1,NaN
27,53,1,2,2,1,2,1,0.482624434043828
28,101,1,2,2,1,1,1,NaN
29,3,1,2,2,1,1,1,NaN
30,6,1,1,2,1,1,1,NaN
31,8,1,2,1,1,1,1,NaN
32,39,2,2,2,2,1,1,NaN
33,97,1,2,1,1,1,1,NaN
34,66,1,1,1,1,1,1,NaN
35,104,2,1,1,2,1,1,NaN
36,20,2,1,1,2,1,1,NaN
37,15,1,1,1,1,1,1,NaN
38,68,1,2,1,1,1,1,NaN
39,37,2,1,1,2,1,1,NaN
40,38,1,2,1,1,1,1,NaN
41,4,2,1,2,2,2,1,0.509099912174861
42,80,2,2,2,2,1,1,NaN
43,98,2,2,1,2,1,1,NaN
44,25,2,1,1,2,1,1,NaN
45,24,1,1,2,1,1,1,NaN
46,78,2,1,1,2,1,1,NaN
47,42,2,1,2,2,1,1,NaN
48,57,2,2,2,2,1,1,NaN
49,76,1,1,1,1,1,1,NaN
50,54,1,1,2,1,1,1,NaN
51,43,1,2,2,1,1,1,NaN
52,21,1,2,2,1,1,1,NaN
53,45,1,1,1,1,1,1,NaN
54,46,2,1,2,2,1,1,NaN
55,60,1,2,1,1,1,1,NaN
56,88,1,2,2,1,1,1,NaN
57,49,1,1,1,1,1,1,NaN
58,79,1,2,2,1,1,1,NaN
59,89,2,2,1,2,2,1,0.561571209456815
60,35,2,2,1,2,1,1,NaN
61,70,1,1,1,1,1,1,NaN
62,28,1,1,1,1,1,1,NaN
63,2,2,1,1,2,1,1,NaN
64,106,2,2,2,2,1,1,NaN
65,7,2,1,2,2,1,1,NaN
66,102,2,2,2,2,1,1,NaN
67,85,2,2,2,2,1,1,NaN
68,19,1,1,1,1,1,1,NaN
69,51,1,2,2,1,1,1,NaN
70,95,1,1,1,1,1,1,NaN
71,69,2,2,2,2,1,1,NaN
72,30,1,2,2,1,1,1,NaN
73,22,2,2,2,2,1,1,NaN
74,87,2,1,1,2,1,1,NaN
75,40,1,1,1,1,2,1,0.547065256740098
76,65,2,2,2,2,1,1,NaN
77,77,2,1,2,2,2,1,0.531410639297974
78,67,2,1,2,2,1,1,NaN
79,27,2,2,2,2,1,1,NaN
80,34,1,2,1,1,1,1,NaN
81,93,1,2,1,1,1,1,NaN
82,61,2,2,2,2,1,1,NaN
83,92,2,1,2,2,1,1,NaN
84,75,2,2,1,2,2,1,0.481715159829037
85,99,1,1,2,1,1,1,NaN
86,100,2,1,1,2,1,1,NaN
87,83,2,1,1,2,1,1,NaN
88,5,2,2,2,2,1,1,NaN
89,108,2,1,2,2,1,1,NaN
90,29,2,1,1,2,1,1,NaN
91,44,2,2,2,2,1,1,NaN
92,1,1,1,2,1,1,1,NaN
93,107,1,1,1,1,1,1,NaN
94,41,1,1,2,1,1,1,NaN
95,11,1,1,2,1,1,1,NaN
96,94,2,2,1,2,1,1,NaN
97,52,2,2,2,2,1,1,NaN
98,62,1,1,1,1,1,1,NaN
99,58,1,1,2,1,1,1,NaN
100,71,2,1,2,2,1,1,NaN
101,110,2,2,1,2,1,1,NaN
102,48,2,2,2,2,1,1,NaN
103,55,2,1,2,2,1,1,NaN
104,86,1,1,1,1,1,1,NaN
105,33,2,1,1,2,1,1,NaN
106,26,1,2,2,1,1,1,NaN
107,56,1,2,1,1,1,1,NaN
108,90,2,2,2,2,1,1,NaN
109,81,1,1,2,1,2,1,0.6989289762314
110,31,2,2,2,2,1,1,NaN
111,116,1,1,1,1,1,1,NaN
112,158,2,2,1,2,1,1,NaN
113,159,2,2,1,2,2,1,0.434999477613019
114,112,2,1,2,2,1,1,NaN
115,149,2,2,2,2,1,1,NaN
116,168,1,1,2,1,1,1,NaN
117,184,2,2,1,2,1,1,NaN
118,166,1,2,2,1,1,1,NaN
119,111,1,1,2,1,1,1,NaN
120,213,1,1,1,1,1,1,NaN
121,136,2,2,2,2,1,1,NaN
122,199,1,1,1,1,1,1,NaN
123,130,1,2,2,1,1,1,NaN
124,153,1,2,1,1,2,1,0.570369249615396
125,183,1,2,2,1,2,1,0.484292558612651
126,131,2,2,1,2,1,1,NaN
127,141,2,2,1,2,1,1,NaN
128,185,1,1,1,1,1,1,NaN
129,171,2,2,1,2,1,1,NaN
130,165,2,1,1,2,1,1,NaN
131,115,2,2,1,2,2,1,0.500758118718295
132,175,2,2,2,2,1,1,NaN
133,114,2,2,1,2,1,1,NaN
134,180,1,1,1,1,1,1,NaN
135,215,1,2,1,1,1,1,NaN
136,220,2,2,1,2,1,1,NaN
137,118,1,2,2,1,1,1,NaN
138,192,1,2,1,1,1,1,NaN
139,195,2,1,1,2,2,1,0.601568446809324
140,212,2,2,2,2,1,1,NaN
141,216,2,2,1,2,1,1,NaN
142,194,1,1,2,1,1,1,NaN
143,148,1,2,2,1,1,1,NaN
144,178,1,2,1,1,1,1,NaN
145,187,1,2,1,1,1,1,NaN
146,125,2,1,2,2,1,1,NaN
147,139,1,2,2,1,1,1,NaN
148,208,1,1,2,1,1,1,NaN
149,135,1,2,2,1,1,1,NaN
150,167,2,2,2,2,1,1,NaN
151,197,1,2,2,1,1,1,NaN
152,113,1,2,2,1,1,1,NaN
153,155,1,1,1,1,1,1,NaN
154,214,2,1,1,2,1,1,NaN
155,146,1,1,1,1,1,1,NaN
156,138,2,1,1,2,1,1,NaN
157,154,2,2,1,2,1,1,NaN
158,162,1,2,2,1,1,1,NaN
159,124,1,1,2,1,1,1,NaN
160,160,1,1,2,1,1,1,NaN
161,164,1,1,1,1,1,1,NaN
162,147,2,1,1,2,1,1,NaN
163,176,1,1,2,1,1,1,NaN
164,198,2,2,2,2,1,1,NaN
165,140,2,1,1,2,2,1,0.677883682552419
166,145,2,2,2,2,1,1,NaN
167,211,1,2,1,1,1,1,NaN
168,173,2,1,2,2,1,1,NaN
169,133,2,2,1,2,2,1,0.573575853282819
170,177,2,1,2,2,1,1,NaN
171,126,1,2,1,1,1,1,NaN
172,120,1,1,1,1,1,1,NaN
173,209,2,1,1,2,1,1,NaN
174,170,1,2,2,1,1,1,NaN
175,132,1,1,2,1,1,1,NaN
176,129,2,1,1,2,1,1,NaN
177,121,2,1,2,2,1,1,NaN
178,186,2,1,2,2,1,1,NaN
179,137,1,1,2,1,1,1,NaN
180,143,2,1,2,2,1,1,NaN
181,207,1,1,1,1,2,0,NaN
182,144,1,2,2,1,1,1,NaN
183,174,1,2,1,1,1,1,NaN
184,142,1,1,2,1,1,1,NaN
185,161,2,1,1,2,1,1,NaN
186,134,2,1,1,2,1,1,NaN
187,156,2,1,2,2,1,1,NaN
188,190,1,1,1,1,1,1,NaN
189,219,1,2,1,1,1,1,NaN
190,152,1,2,2,1,1,1,NaN
191,150,1,1,1,1,1,1,NaN
192,117,2,1,1,2,1,1,NaN
193,122,1,2,1,1,1,1,NaN
194,191,2,1,1,2,1,1,NaN
195,202,2,2,1,2,1,1,NaN
196,193,2,2,1,2,1,1,NaN
197,205,1,2,2,1,1,1,NaN
198,181,2,1,2,2,1,1,NaN
199,200,2,1,2,2,1,1,NaN
200,172,1,1,2,1,1,1,NaN
201,157,1,2,2,1,1,1,NaN
202,189,2,2,1,2,1,1,NaN
203,206,2,2,2,2,1,1,NaN
204,188,1,1,2,1,2,1,0.743886396619928
205,210,1,2,2,1,2,1,0.492097625674432
206,217,1,1,1,1,1,1,NaN
207,169,2,1,1,2,1,1,NaN
208,151,2,1,1,2,1,1,NaN
209,182,1,2,2,1,1,1,NaN
210,203,1,1,1,1,1,1,NaN
211,201,1,2,2,1,1,1,NaN
212,119,2,2,2,2,1,1,NaN
213,163,2,2,1,2,1,1,NaN
214,204,2,1,1,2,1,1,NaN
215,179,2,2,1,2,1,1,NaN
216,218,2,1,1,2,1,1,NaN
217,123,2,2,1,2,1,1,NaN
218,196,2,1,1,2,1,1,NaN
219,127,2,2,2,2,1,1,NaN
220,128,1,1,1,1,1,1,NaN
221,233,1,1,2,1,1,1,NaN
222,242,2,1,2,2,1,1,NaN
223,223,1,2,1,1,1,1,NaN
224,281,1,2,1,1,1,1,NaN
225,314,2,1,2,2,1,1,NaN
226,285,2,1,1,2,1,1,NaN
227,271,2,2,1,2,2,1,0.713080818293747
228,251,1,2,2,1,1,1,NaN
229,313,1,1,2,1,1,1,NaN
230,241,1,1,1,1,1,1,NaN
231,308,2,2,2,2,1,1,NaN
232,277,1,2,1,1,1,1,NaN
233,248,2,2,1,2,1,1,NaN
234,309,1,1,2,1,1,1,NaN
235,222,2,1,1,2,1,1,NaN
236,301,2,1,2,2,1,1,NaN
237,297,2,1,2,2,1,1,NaN
238,273,1,2,1,1,1,1,NaN
239,232,2,2,1,2,1,1,NaN
240,311,1,2,2,1,1,1,NaN
241,330,2,2,1,2,1,1,NaN
242,307,1,2,2,1,1,1,NaN
243,286,1,2,1,1,1,1,NaN
244,227,1,2,1,1,1,1,NaN
245,247,1,2,2,1,1,1,NaN
246,260,1,2,1,1,1,1,NaN
247,320,2,2,2,2,1,1,NaN
248,224,2,2,1,2,1,1,NaN
249,245,1,1,2,1,1,1,NaN
