PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,99,2,1,2,2,1,1,NaN
2,18,1,1,1,1,1,1,NaN
3,5,1,1,2,1,1,1,NaN
4,12,2,2,1,2,1,1,NaN
5,82,1,1,2,1,1,1,NaN
6,62,2,1,1,2,1,1,NaN
7,106,1,1,1,1,1,1,NaN
8,53,2,1,2,2,1,1,NaN
9,107,2,1,1,2,1,1,NaN
10,69,2,2,1,2,1,1,NaN
11,6,2,1,2,2,1,1,NaN
12,110,2,2,1,2,2,1,0.491092387199387
13,19,2,1,2,2,1,1,NaN
14,74,1,1,1,1,1,1,NaN
15,91,2,1,1,2,1,1,NaN
16,25,1,2,2,1,1,1,NaN
17,32,1,1,2,1,1,1,NaN
18,100,1,2,1,1,1,1,NaN
19,90,1,1,2,1,1,1,NaN
20,49,2,1,2,2,1,1,NaN
21,33,1,2,1,1,2,1,0.449269407474276
22,22,2,2,1,2,1,1,NaN
23,93,2,2,2,2,1,1,NaN
24,63,1,2,1,1,1,1,NaN
25,35,1,2,1,1,1,1,NaN
26,92,1,2,2,1,1,1,NaN
27,16,2,2,2,2,1,1,NaN
28,58,1,2,1,1,1,1,NaN
29,68,1,2,1,1,1,1,NaN
30,10,2,1,1,2,1,1,NaN
31,9,1,1,2,1,1,1,NaN
32,28,1,1,2,1,1,1,NaN
33,14,2,1,2,2,1,1,NaN
34,51,2,2,1,2,1,1,NaN
35,38,1,1,2,1,1,1,NaN
36,66,1,1,1,1,1,1,NaN
37,89,2,2,1,2,1,1,NaN
38,31,2,2,1,2,1,1,NaN
39,81,2,2,2,2,1,1,NaN
40,39,2,1,1,2,1,1,NaN
41,54,1,2,2,1,1,1,NaN
42,86,1,1,1,1,1,1,NaN
43,23,1,1,2,1,1,1,NaN
44,83,2,1,1,2,1,1,NaN
45,104,1,2,2,1,1,1,NaN
46,45,1,2,1,1,1,1,NaN
47,78,1,1,2,1,1,1,NaN
48,64,2,2,2,2,1,1,NaN
49,56,1,1,2,1,1,1,NaN
50,79,2,1,2,2,1,1,NaN
51,101,2,2,1,2,1,1,NaN
52,30,1,2,2,1,1,1,NaN
53,48,2,2,2,2,2,1,0.641062492738456
54,109,2,2,2,2,1,1,NaN
55,46,2,2,1,2,1,1,NaN
56,8,2,2,1,2,1,1,NaN
57,37,2,2,1,2,1,1,NaN
58,44,2,1,2,2,1,1,NaN
59,103,2,1,2,2,1,1,NaN
60,29,2,1,1,2,1,1,NaN
61,96,1,2,1,1,1,1,NaN
62,94,1,1,1,1,1,1,NaN
63,108,1,2,2,1,1,1,NaN
64,52,1,1,1,1,1,1,NaN
65,76,1,2,1,1,1,1,NaN
66,75,2,1,2,2,1,1,NaN
67,34,2,1,1,2,1,1,NaN
68,71,2,1,2,2,1,1,NaN
69,3,1,2,1,1,1,1,NaN
70,13,1,1,2,1,1,1,NaN
71,41,1,2,1,1,1,1,NaN
72,20,2,1,2,2,2,1,0.718449198879171
73,43,1,1,2,1,1,1,NaN
74,27,2,1,2,2,2,1,0.457722969804308
75,11,1,2,1,1,1,1,NaN
76,24,2,1,2,2,1,1,NaN
77,15,1,2,2,1,1,1,NaN
78,59,1,1,2,1,2,1,0.654106603384207
79,88,1,2,2,1,1,1,NaN
80,47,1,1,1,1,1,1,NaN
81,4,2,2,2,2,1,1,NaN
82,21,1,2,2,1,1,0,1.15090278930074
83,72,1,2,2,1,1,1,NaN
84,97,2,2,1,2,1,1,NaN
85,80,1,2,1,1,1,1,NaN
86,61,1,1,2,1,1,1,NaN
87,50,1,2,1,1,1,1,NaN
88,102,1,1,2,1,1,1,NaN
89,40,2,1,2,2,2,0,NaN
90,98,1,1,2,1,1,1,NaN
91,95,2,1,1,2,1,1,NaN
92,77,2,2,2,2,1,1,NaN
93,26,2,2,2,2,1,1,NaN
94,85,2,2,1,2,1,1,NaN
95,73,2,2,2,2,1,1,NaN
96,67,2,1,1,2,1,1,NaN
97,1,1,1,1,1,1,1,NaN
98,105,2,2,1,2,1,1,NaN
99,55,2,2,2,2,1,1,NaN
100,57,2,1,1,2,1,1,NaN
101,36,1,1,2,1,2,0,NaN
102,2,2,1,2,2,1,1,NaN
103,84,1,2,1,1,1,1,NaN
104,70,1,1,2,1,1,1,NaN
105,87,2,1,2,2,1,1,NaN
106,17,1,1,2,1,2,1,0.452438249574698
107,7,1,2,2,1,1,1,NaN
108,60,2,2,1,2,1,1,NaN
109,65,1,2,2,1,2,1,0.548062186331663
110,42,2,2,1,2,1,1,NaN
111,184,2,2,1,2,1,1,NaN
112,117,1,1,1,1,2,1,0.473853101868372
113,197,1,2,1,1,1,1,NaN
114,167,1,1,1,1,1,1,NaN
115,126,1,1,1,1,1,1,NaN
116,183,1,2,1,1,1,1,NaN
117,147,2,1,2,2,1,1,NaN
118,148,1,2,1,1,1,1,NaN
119,214,2,1,1,2,1,1,NaN
120,143,2,1,1,2,1,1,NaN
121,133,2,2,2,2,1,1,NaN
122,121,1,1,1,1,1,1,NaN
123,207,1,2,1,1,1,1,NaN
124,201,2,1,2,2,1,1,NaN
125,125,2,2,1,2,2,1,0.882473066450984
126,127,2,1,1,2,1,1,NaN
127,153,2,2,2,2,1,1,NaN
128,172,1,1,1,1,1,1,NaN
129,220,2,2,2,2,1,1,NaN
130,116,1,1,2,1,1,1,NaN
131,164,1,2,1,1,1,1,NaN
132,144,1,2,2,1,1,1,NaN
133,204,1,1,2,1,1,1,NaN
134,210,2,1,2,2,1,1,NaN
135,188,2,2,1,2,1,1,NaN
136,132,1,2,1,1,1,1,NaN
137,165,2,1,1,2,2,1,0.729481615711848
138,129,2,2,1,2,1,1,NaN
139,130,1,1,2,1,1,1,NaN
140,195,1,2,1,1,2,0,NaN
141,140,1,2,1,1,1,1,NaN
142,196,2,1,1,2,1,1,NaN
143,166,2,2,2,2,1,1,NaN
144,191,2,1,1,2,1,1,NaN
145,111,1,2,2,1,2,0,NaN
146,131,2,1,2,2,1,1,NaN
147,209,1,1,2,1,1,1,NaN
148,156,1,2,2,1,1,1,NaN
149,219,1,2,2,1,1,1,NaN
150,218,2,1,1,2,1,1,NaN
151,112,1,1,2,1,1,1,NaN
152,174,1,2,1,1,1,1,NaN
153,128,1,2,1,1,1,1,NaN
154,216,2,2,1,2,1,1,NaN
155,177,2,1,1,2,1,1,NaN
156,211,1,2,2,1,1,1,NaN
157,142,1,1,2,1,1,1,NaN
158,173,2,1,1,2,1,1,NaN
159,114,1,2,1,1,1,1,NaN
160,194,1,1,2,1,1,1,NaN
161,137,2,2,2,2,1,1,NaN
162,151,2,1,2,2,1,1,NaN
163,180,2,2,1,2,1,1,NaN
164,193,2,2,2,2,1,1,NaN
165,157,2,2,2,2,1,1,NaN
166,176,1,1,2,1,1,1,NaN
167,190,1,1,2,1,1,1,NaN
168,118,2,1,1,2,1,1,NaN
169,179,1,2,2,1,1,1,NaN
170,175,2,2,1,2,1,1,NaN
171,203,2,2,1,2,1,1,NaN
172,202,1,2,2,1,1,1,NaN
173,186,2,1,1,2,1,1,NaN
174,212,2,2,1,2,1,1,NaN
175,119,1,2,2,1,1,1,NaN
176,158,1,1,2,1,1,1,NaN
177,124,2,2,1,2,1,1,NaN
178,178,2,2,1,2,2,1,0.489512355938132
179,149,2,2,1,2,1,1,NaN
180,198,2,2,2,2,1,1,NaN
181,152,1,2,2,1,1,1,NaN
182,217,1,1,1,1,1,1,NaN
183,141,2,2,1,2,1,1,NaN
184,122,2,1,1,2,1,1,NaN
185,145,2,2,2,2,1,1,NaN
186,138,1,1,2,1,1,1,NaN
187,199,2,2,2,2,2,0,NaN
188,115,2,2,1,2,1,1,NaN
189,136,1,2,1,1,1,1,NaN
190,206,2,1,1,2,1,1,NaN
191,171,2,2,2,2,1,1,NaN
192,120,2,2,2,2,1,1,NaN
193,139,2,1,1,2,1,1,NaN
194,163,2,1,1,2,1,1,NaN
195,162,1,1,1,1,1,1,NaN
196,168,1,1,2,1,2,1,0.613726986168331
197,146,1,1,1,1,1,1,NaN
198,123,1,2,1,1,1,1,NaN
199,200,1,1,1,1,1,1,NaN
200,181,1,1,1,1,1,1,NaN
201,154,1,1,2,1,1,1,NaN
202,169,2,1,1,2,1,1,NaN
203,187,1,2,1,1,1,1,NaN
204,213,1,1,1,1,1,1,NaN
205,160,1,2,1,1,1,1,NaN
206,134,1,1,2,1,1,1,NaN
207,170,1,2,1,1,1,1,NaN
208,182,2,1,2,2,1,1,NaN
209,185,1,1,1,1,1,1,NaN
210,135,2,1,2,2,1,1,NaN
211,113,2,1,2,2,1,1,NaN
212,161,2,2,1,2,1,1,NaN
213,208,2,2,1,2,1,1,NaN
214,205,2,1,1,2,2,1,0.676764643822025
215,159,2,1,2,2,1,1,NaN
216,215,1,2,2,1,1,1,NaN
217,192,1,2,2,1,1,1,NaN
218,189,1,2,2,1,2,0,NaN
219,155,2,1,1,2,1,1,NaN
220,150,1,1,1,1,1,1,NaN
221,265,2,1,2,2,1,1,NaN
222,246,2,1,1,2,1,1,NaN
223,322,1,1,1,1,1,1,NaN
224,301,1,1,2,1,1,1,NaN
225,232,1,2,2,1,1,1,NaN
226,296,2,2,2,2,1,1,NaN
227,263,2,2,2,2,1,1,NaN
228,252,2,2,1,2,1,1,NaN
229,247,1,2,1,1,1,1,NaN
230,314,2,1,1,2,1,1,NaN
231,277,1,1,1,1,1,1,NaN
232,318,2,1,1,2,1,1,NaN
233,295,1,2,2,1,1,1,NaN
234,304,2,2,2,2,1,1,NaN
235,273,2,2,1,2,2,1,0.51118444984786
236,243,1,2,2,1,1,1,NaN
237,272,1,1,2,1,1,1,NaN
238,236,1,2,1,1,1,1,NaN
239,288,2,2,1,2,1,1,NaN
240,299,1,2,1,1,1,1,NaN
241,305,1,1,1,1,1,1,NaN
242,239,1,2,1,1,2,1,0.416185911646608
243,313,1,1,1,1,1,1,NaN
244,292,2,2,2,2,1,1,NaN
245,328,2,1,1,2,1,1,NaN
246,262,1,2,1,1,1,1,NaN
247,250,2,1,2,2,1,1,NaN
248,268,1,1,2,1,1,1,NaN
249,287,1,2,2,1,1,1,NaN
250,312,2,2,1,2,1,1,NaN
251,248,2,2,1,2,1,1,NaN
252,222,2,1,1,2,1,1,NaN
253,306,2,1,2,2,1,1,NaN
254,290,2,1,1,2,1,1,NaN
255,231,2,1,2,2,1,1,NaN
256,291,1,2,2,1,1,1,NaN
257,329,1,2,1,1,1,1,NaN
258,266,1,2,1,1,1,1,NaN
259,275,1,2,1,1,1,1,NaN
260,270,1,2,2,1,1,1,NaN
261,227,2,1,2,2,1,1,NaN
262,330,2,2,1,2,1,1,NaN
263,257,2,2,2,2,1,1,NaN
264,315,1,2,1,1,1,1,NaN
265,320,1,2,2,1,2,1,0.521673118193576
266,237,2,2,1,2,1,1,NaN
267,300,2,2,1,2,1,1,NaN
268,326,1,1,2,1,1,1,NaN
269,286,2,1,2,2,1,1,NaN
270,310,2,1,1,2,1,1,NaN
271,229,2,2,2,2,1,1,NaN
272,251,1,2,1,1,1,1,NaN
273,241,2,1,1,2,1,1,NaN
274,226,1,1,2,1,1,1,NaN
275,316,2,2,2,2,1,1,NaN
276,255,2,1,1,2,1,1,NaN
277,280,2,2,1,2,1,1,NaN
278,303,1,2,1,1,1,1,NaN
279,307,1,2,1,1,1,1,NaN
280,323,2,1,2,2,1,1,NaN
281,269,2,1,2,2,1,1,NaN
282,234,1,1,1,1,1,1,NaN
283,285,1,1,2,1,1,1,NaN
284,228,1,2,2,1,1,1,NaN
285,233,2,2,2,2,1,1,NaN
286,225,2,2,2,2,1,1,NaN
287,327,2,1,2,2,2,1,0.462245622720729
288,308,2,2,2,2,1,1,NaN
289,271,2,2,1,2,1,1,NaN
290,242,2,2,2,2,2,1,0.946855170044728
291,249,1,1,2,1,1,1,NaN
292,240,2,1,2,2,2,0,NaN
293,253,1,1,1,1,1,1,NaN
294,264,1,1,1,1,1,1,NaN
