PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,104,2,1,1,2,1,1,NaN
2,106,2,2,1,2,1,1,NaN
3,96,1,2,2,1,1,1,NaN
4,51,2,1,1,2,1,1,NaN
5,61,1,2,2,1,1,1,NaN
6,81,1,1,1,1,1,1,NaN
7,76,2,2,2,2,1,1,NaN
8,108,2,1,2,2,1,1,NaN
9,98,1,1,1,1,2,1,0.569386901632242
10,43,2,1,2,2,1,1,NaN
11,1,1,1,1,1,1,1,NaN
12,39,1,2,2,1,1,1,NaN
13,15,1,1,2,1,1,1,NaN
14,75,1,1,1,1,2,1,0.499256516128298
15,60,2,1,1,2,1,1,NaN
16,79,1,2,2,1,1,1,NaN
17,2,2,1,2,2,1,1,NaN
18,68,2,1,1,2,1,1,NaN
19,23,2,2,2,2,1,1,NaN
20,56,1,2,2,1,1,1,NaN
21,64,2,1,2,2,1,1,NaN
22,66,2,2,2,2,1,1,NaN
23,73,2,1,2,2,1,1,NaN
24,18,2,2,1,2,1,1,NaN
25,29,2,1,2,2,1,1,NaN
26,86,2,1,2,2,1,1,NaN
27,110,2,2,2,2,1,1,NaN
28,48,1,2,1,1,1,1,NaN
29,37,1,1,1,1,1,1,NaN
30,89,2,2,2,2,1,1,NaN
31,67,1,1,2,1,1,1,NaN
32,42,2,1,1,2,2,1,0.40890120370932
33,41,1,1,1,1,1,1,NaN
34,20,2,1,1,2,1,1,NaN
35,34,1,2,2,1,1,1,NaN
36,78,2,1,1,2,1,1,NaN
37,7,2,1,1,2,1,1,NaN
38,28,1,1,2,1,1,1,NaN
39,105,1,2,2,1,1,1,NaN
40,58,1,2,2,1,2,1,0.392579969511644
41,95,2,1,1,2,1,1,NaN
42,17,1,2,1,1,1,1,NaN
43,84,2,2,2,2,1,1,NaN
44,44,1,2,1,1,1,1,NaN
45,101,1,2,2,1,1,1,NaN
46,85,1,1,1,1,1,1,NaN
47,40,2,2,2,2,1,1,NaN
48,65,1,2,2,1,1,1,NaN
49,72,1,1,1,1,1,1,NaN
50,100,2,1,1,2,1,1,NaN
51,49,2,2,2,2,1,1,NaN
52,82,2,1,2,2,1,1,NaN
53,88,1,1,2,1,2,1,0.592028846178437
54,22,1,2,1,1,1,1,NaN
55,3,1,2,1,1,1,1,NaN
56,99,1,1,1,1,1,1,NaN
57,10,2,2,2,2,1,1,NaN
58,16,2,1,2,2,1,1,NaN
59,12,2,1,1,2,1,1,NaN
60,103,1,1,2,1,1,1,NaN
61,53,2,2,2,2,1,1,NaN
62,31,2,2,2,2,1,1,NaN
63,70,2,2,2,2,2,1,0.380813580017275
64,27,2,2,1,2,1,1,NaN
65,109,1,2,1,1,1,1,NaN
66,26,1,2,1,1,1,1,NaN
67,55,2,1,2,2,1,1,NaN
68,80,2,2,1,2,1,1,NaN
69,5,1,1,2,1,1,1,NaN
70,91,2,1,2,2,1,1,NaN
71,69,1,2,2,1,1,1,NaN
72,24,1,1,2,1,1,1,NaN
73,50,1,1,2,1,1,1,NaN
74,52,1,2,2,1,1,1,NaN
75,87,1,2,1,1,1,1,NaN
76,63,1,1,1,1,1,1,NaN
77,21,2,1,2,2,2,1,0.880532194563784
78,57,2,2,1,2,1,1,NaN
79,38,2,1,2,2,1,1,NaN
80,32,1,1,1,1,1,1,NaN
81,6,2,2,2,2,2,1,0.489138931248817
82,94,1,1,2,1,1,1,NaN
83,59,1,1,2,1,1,1,NaN
84,62,2,2,2,2,1,1,NaN
85,102,2,2,2,2,1,1,NaN
86,19,1,1,2,1,1,1,NaN
87,9,1,2,2,1,1,1,NaN
88,92,1,2,1,1,1,1,NaN
89,11,1,1,2,1,1,1,NaN
90,46,1,1,1,1,1,1,NaN
91,107,1,1,2,1,1,1,NaN
92,4,2,2,1,2,1,1,NaN
93,74,1,2,1,1,1,1,NaN
94,8,2,1,1,2,2,1,0.561385780187265
95,90,1,1,1,1,1,1,NaN
96,36,1,2,2,1,2,1,0.482432212151252
97,93,2,2,1,2,1,1,NaN
98,45,2,2,1,2,1,1,NaN
99,47,2,1,1,2,1,1,NaN
100,71,2,2,2,2,1,1,NaN
101,83,1,2,1,1,1,1,NaN
102,30,1,2,1,1,1,1,NaN
103,35,2,2,1,2,1,1,NaN
104,54,1,1,2,1,1,1,NaN
105,25,2,1,2,2,1,1,NaN
106,14,2,2,2,2,1,1,NaN
107,97,2,2,2,2,1,1,NaN
108,13,1,2,2,1,1,1,NaN
109,33,2,1,2,2,1,1,NaN
110,77,1,1,1,1,1,1,NaN
111,175,1,2,2,1,2,1,0.44133325490111
112,131,2,1,1,2,2,1,0.423977786498654
113,182,1,1,2,1,1,1,NaN
114,209,1,1,1,1,1,1,NaN
115,161,2,1,2,2,1,1,NaN
116,134,1,1,1,1,1,1,NaN
117,129,1,1,2,1,1,1,NaN
118,178,1,1,2,1,1,1,NaN
119,126,2,1,1,2,1,1,NaN
120,212,2,2,2,2,1,1,NaN
121,112,2,1,1,2,1,1,NaN
122,193,2,1,1,2,1,1,NaN
123,156,2,1,1,2,1,1,NaN
124,157,1,2,2,1,1,1,NaN
125,215,1,2,2,1,1,1,NaN
126,150,2,2,1,2,1,1,NaN
127,179,2,1,1,2,1,1,NaN
128,148,2,1,1,2,1,1,NaN
129,172,2,2,1,2,1,1,NaN
130,155,1,1,1,1,1,1,NaN
