PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,85,2,2,1,2,1,1,NaN
2,87,2,1,2,2,1,1,NaN
3,93,1,2,2,1,1,1,NaN
4,106,2,1,2,2,1,1,NaN
5,13,1,1,2,1,1,1,NaN
6,110,2,2,2,2,1,1,NaN
7,96,2,1,2,2,1,1,NaN
8,12,2,2,2,2,1,1,NaN
9,5,1,1,1,1,1,1,NaN
10,66,2,1,2,2,1,1,NaN
11,107,2,2,1,2,2,1,0.551336240942874
12,47,1,1,1,1,2,1,0.388280283557833
13,56,2,2,1,2,1,1,NaN
14,10,2,1,1,2,1,1,NaN
15,39,1,1,1,1,1,1,NaN
16,22,1,1,2,1,1,1,NaN
17,35,1,1,1,1,1,1,NaN
18,98,1,2,1,1,1,1,NaN
19,62,2,1,2,2,1,1,NaN
20,59,1,2,2,1,1,1,NaN
21,34,2,2,2,2,1,1,NaN
22,77,1,2,1,1,2,1,0.51185436628657
23,4,2,2,2,2,1,1,NaN
24,100,2,2,2,2,1,1,NaN
25,46,1,2,1,1,2,1,0.355448080208589
26,43,1,1,1,1,1,1,NaN
27,74,2,1,1,2,1,1,NaN
28,19,2,1,1,2,1,1,NaN
29,26,1,1,1,1,1,1,NaN
30,57,1,1,2,1,1,1,NaN
31,8,2,2,1,2,1,1,NaN
32,60,2,2,2,2,1,1,NaN
33,42,2,2,2,2,1,1,NaN
34,27,2,1,2,2,1,1,NaN
35,2,2,1,1,2,1,1,NaN
36,15,1,2,1,1,1,1,NaN
37,102,2,1,1,2,1,1,NaN
38,30,2,2,1,2,1,1,NaN
39,90,2,2,1,2,1,1,NaN
40,68,2,2,2,2,1,1,NaN
41,41,1,2,1,1,1,1,NaN
42,36,2,1,1,2,1,1,NaN
43,61,1,1,1,1,1,1,NaN
44,23,2,1,1,2,1,1,NaN
45,58,2,1,1,2,1,1,NaN
46,64,2,2,1,2,1,1,NaN
47,104,2,2,2,2,1,1,NaN
48,54,2,1,2,2,1,1,NaN
49,3,1,2,1,1,1,1,NaN
50,45,1,2,1,1,1,1,NaN
51,50,2,1,1,2,1,1,NaN
52,73,1,1,1,1,1,1,NaN
53,97,1,1,1,1,2,1,0.409767191267747
54,109,1,2,1,1,1,1,NaN
55,11,1,2,2,1,1,1,NaN
56,32,2,1,2,2,1,1,NaN
57,63,1,2,2,1,1,1,NaN
58,48,2,2,1,2,1,1,NaN
59,51,1,2,1,1,1,1,NaN
60,76,2,2,1,2,1,1,NaN
61,29,1,2,1,1,1,1,NaN
62,82,1,1,1,1,1,1,NaN
63,88,1,2,1,1,1,1,NaN
64,89,2,1,1,2,2,1,0.402842133080412
65,21,2,2,2,2,1,1,NaN
66,72,2,2,1,2,1,1,NaN
67,69,1,1,2,1,1,1,NaN
68,52,2,2,2,2,1,1,NaN
69,38,2,2,1,2,1,1,NaN
70,24,1,2,1,1,1,1,NaN
71,99,1,1,1,1,2,1,0.578805862784975
72,79,2,1,1,2,1,1,NaN
