Scenario - Stim
Logfile written - 10/14/2020 12:58:47

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

1	Picture	start	166	0	1	5171	2	0	5000	other	0
2	Sound	Ah	10166	0	3			0		other	0
3	Sound	Ah	18516	0	3			0		other	0
4	Sound	Ah	28276	0	2			0		other	0
5	Sound	Ah	39116	0	2			0		other	0
6	Sound	Ah	49006	0	2			0		other	0
7	Sound	Ah	59556	0	2			0		other	0
8	Sound	Ah	70756	0	2			0		other	0
9	Sound	Ah	81616	0	2			0		other	0
10	Sound	Ah	92156	0	2			0		other	0
11	Sound	Ah	103386	0	2			0		other	0
12	Sound	Ah	116576	0	2			0		other	0
13	Sound	Ah	125976	0	2			0		other	0
14	Sound	Ah	137286	0	2			0		other	0
15	Sound	Ah	147036	0	2			0		other	0
16	Sound	Ah	157426	0	2			0		other	0
17	Sound	Ah	168936	0	2			0		other	0
18	Sound	Ah	179866	0	2			0		other	0
19	Sound	Ah	190196	0	2			0		other	0
20	Sound	Ah	201726	0	2			0		other	0
21	Sound	Ah	211446	0	2			0		other	0
22	Sound	Ah	223146	0	2			0		other	0
23	Sound	Ah	233276	0	2			0		other	0
24	Sound	Ah	244776	0	2			0		other	0
25	Sound	Ah	254796	0	2			0		other	0
26	Sound	Ah	266206	0	2			0		other	0
27	Sound	Ah	276806	0	2			0		other	0
28	Sound	Ah	287226	0	3			0		other	0
29	Sound	Ah	298056	0	2			0		other	0
30	Sound	Ah	309256	0	2			0		other	0
31	Sound	Ah	321496	0	2			0		other	0
32	Sound	Ah	331186	0	2			0		other	0
33	Sound	Ah	341436	0	2			0		other	0
34	Sound	Ah	352606	0	2			0		other	0
35	Sound	Ah	362786	0	2			0		other	0
36	Sound	Ah	373226	0	2			0		other	0
37	Sound	Ah	384526	0	2			0		other	0
38	Sound	Ah	394556	0	2			0		other	0
39	Sound	Ah	407976	0	2			0		other	0
40	Sound	Ah	417276	0	3			0		other	0
41	Sound	Ah	427816	0	2			0		other	0
42	Sound	Ah	438646	0	2			0		other	0
43	Sound	Ah	448486	0	2			0		other	0
44	Sound	Ah	458046	0	2			0		other	0
45	Sound	Ah	468206	0	2			0		other	0
46	Sound	Ah	478416	0	2			0		other	0
47	Sound	Ah	490046	0	2			0		other	0
48	Sound	Ah	505396	0	3			0		other	0
49	Sound	Ah	514497	0	2			0		other	0
50	Sound	Ah	524577	0	2			0		other	0
51	Sound	Ah	534187	0	2			0		other	0
52	Sound	Ah	542877	0	2			0		other	0
53	Sound	Ah	552387	0	2			0		other	0
54	Sound	Ah	561487	0	2			0		other	0
55	Sound	Ah	570917	0	2			0		other	0
56	Sound	Ah	580197	0	3			0		other	0
57	Sound	Ah	589967	0	2			0		other	0
58	Sound	Ah	590837	0	2			0		other	0
59	Sound	Ah	598837	0	2			0		other	0
60	Sound	Ah	612517	0	2			0		other	0
61	Sound	Ah	621607	0	2			0		other	0
62	Sound	Ah	629987	0	2			0		other	0
63	Sound	Ah	637327	0	2			0		other	0
64	Sound	Ah	646217	0	2			0		other	0
65	Sound	Ah	654727	0	2			0		other	0
66	Sound	Ah	663817	0	2			0		other	0
67	Sound	Ah	672367	0	2			0		other	0
68	Sound	Ah	681607	0	2			0		other	0
69	Sound	Ah	689737	0	2			0		other	0
70	Sound	Ah	699627	0	2			0		other	0
70	Port Input	14	704314	4687	1
70	Response	128	704314	4687	1
70	Port Input	15	704315	4688	1
70	Port Input	14	704315	4688	1
70	Port Input	15	704315	4688	1
70	Port Input	14	704315	4688	1
70	Port Input	15	704315	4688	2
70	Port Input	14	704316	4689	1
70	Port Input	15	704316	4689	1
70	Port Input	14	704316	4689	1
70	Port Input	15	704316	4689	1
70	Port Input	14	704316	4689	1
70	Port Input	15	704316	4689	1
70	Port Input	14	704316	4689	1
70	Port Input	15	704316	4689	1
70	Port Input	14	704316	4689	2
70	Port Input	15	704317	4690	1
70	Port Input	14	704317	4690	1
70	Port Input	15	704319	4692	1
70	Port Input	14	704319	4692	1
70	Port Input	15	704319	4692	1
70	Port Input	14	704320	4693	1
70	Port Input	15	704320	4693	1
70	Port Input	14	704320	4693	1
70	Port Input	15	704320	4693	1
70	Port Input	14	704321	4694	1
70	Port Input	15	704321	4694	1
70	Port Input	14	704321	4694	1
70	Port Input	15	704321	4694	1
70	Port Input	14	704321	4694	1
70	Port Input	15	704321	4694	1
70	Port Input	14	704321	4694	1
70	Port Input	15	704321	4694	1
70	Port Input	14	704321	4694	1
70	Port Input	15	704321	4694	1
70	Port Input	14	704321	4694	1
70	Port Input	15	704321	4694	1
70	Port Input	14	704321	4694	2
70	Port Input	15	704322	4695	1
70	Port Input	14	704322	4695	1
70	Port Input	15	704322	4695	1
70	Port Input	14	704322	4695	1
70	Port Input	15	704322	4695	1
70	Port Input	14	704322	4695	1
70	Port Input	15	704322	4695	1
70	Port Input	14	704322	4695	1
70	Port Input	15	704322	4695	2
70	Port Input	14	704322	4695	2
70	Port Input	15	704323	4696	1
70	Port Input	14	704323	4696	1
70	Port Input	15	704323	4696	1
70	Port Input	14	704323	4696	1
70	Port Input	15	704323	4696	1
70	Port Input	14	704323	4696	1
70	Port Input	15	704323	4696	1
70	Port Input	14	704323	4696	1
70	Port Input	15	704323	4696	1
70	Port Input	14	704323	4696	1
70	Port Input	15	704324	4697	1
70	Port Input	14	704324	4697	1
70	Port Input	15	704324	4697	1
70	Port Input	14	704324	4697	1
70	Port Input	15	704324	4697	1
70	Port Input	14	704324	4697	1
70	Port Input	15	704324	4697	1
70	Port Input	14	704324	4697	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704325	4698	1
70	Port Input	14	704325	4698	1
70	Port Input	15	704326	4699	1
70	Port Input	14	704326	4699	2
70	Port Input	15	704327	4700	1
70	Port Input	14	704327	4700	1
70	Port Input	15	704438	4811	1
70	Port Input	14	704438	4811	1
70	Port Input	15	704438	4811	1
70	Port Input	14	704438	4811	1
70	Port Input	15	704438	4811	1
70	Port Input	14	704438	4811	1
70	Port Input	15	704438	4811	1
70	Port Input	14	704438	4811	1
70	Port Input	15	704438	4811	1
70	Port Input	14	704438	4811	1
70	Port Input	15	704439	4812	1
70	Port Input	14	704439	4812	1
70	Port Input	15	704439	4812	1
70	Port Input	14	704439	4812	1
70	Port Input	15	704439	4812	1
70	Port Input	14	704439	4812	1
70	Port Input	15	704440	4813	1
70	Port Input	14	704440	4813	1
70	Port Input	15	704440	4813	1
70	Port Input	14	704440	4813	1
70	Port Input	15	704440	4813	1
70	Port Input	14	704440	4813	1
70	Port Input	15	704440	4813	1
70	Port Input	14	704440	4813	1
70	Port Input	15	704441	4814	1
70	Port Input	14	704441	4814	1
70	Port Input	15	704441	4814	1
70	Port Input	14	704441	4814	1
70	Port Input	15	704441	4814	1
70	Port Input	14	704441	4814	1
70	Port Input	15	704443	4816	1
70	Port Input	14	704443	4816	1
70	Port Input	15	704443	4816	1
70	Port Input	14	704443	4816	1
70	Port Input	15	704443	4816	1
70	Port Input	14	704443	4816	1
70	Port Input	15	704444	4817	1
70	Port Input	14	704444	4817	1
70	Port Input	15	704444	4817	1
70	Port Input	14	704444	4817	1
70	Port Input	15	704445	4818	1
70	Port Input	14	704445	4818	1
70	Port Input	15	704445	4818	1
70	Port Input	14	704445	4818	1
70	Port Input	15	704445	4818	1
70	Port Input	14	704445	4818	1
70	Port Input	15	704445	4818	1
70	Port Input	14	704445	4818	1
70	Port Input	15	704445	4818	1
70	Port Input	14	704445	4818	1
70	Port Input	15	704445	4818	1
70	Port Input	14	704445	4818	1
70	Port Input	15	704445	4818	2
70	Port Input	14	704446	4819	1
70	Port Input	15	704446	4819	1
70	Port Input	14	704446	4819	1
70	Port Input	15	704446	4819	1
70	Port Input	14	704446	4819	1
70	Port Input	15	704447	4820	1
70	Port Input	14	704447	4820	1
70	Port Input	15	704447	4820	1
70	Port Input	14	704447	4820	1
70	Port Input	15	704447	4820	1
70	Port Input	14	704447	4820	1
70	Port Input	15	704447	4820	1
70	Port Input	14	704447	4820	2
70	Port Input	15	704448	4821	1
70	Port Input	14	704448	4821	1
70	Port Input	15	704448	4821	1
70	Port Input	14	704448	4821	1
70	Port Input	15	704448	4821	1
70	Port Input	14	704448	4821	1
70	Port Input	15	704448	4821	1
70	Port Input	14	704448	4821	1
70	Port Input	15	704449	4822	1
70	Port Input	14	704449	4822	1
70	Port Input	15	704449	4822	1
70	Port Input	14	704449	4822	1
70	Port Input	15	704449	4822	1
70	Port Input	14	704449	4822	1
70	Port Input	15	704450	4823	1
70	Port Input	14	704450	4823	1
70	Port Input	15	704450	4823	1
70	Port Input	14	704450	4823	1
70	Port Input	15	704450	4823	1
70	Port Input	14	704450	4823	1
70	Port Input	15	704451	4824	1
70	Port Input	14	704451	4824	1
70	Port Input	15	704451	4824	1
70	Port Input	14	704451	4824	1
70	Port Input	15	704451	4824	1
70	Port Input	14	704451	4824	1
70	Port Input	15	704451	4824	1
70	Port Input	14	704451	4824	1
70	Port Input	15	704452	4825	1
70	Port Input	14	704452	4825	1
70	Port Input	15	704453	4826	1
70	Port Input	14	704453	4826	1
70	Port Input	15	704453	4826	1
70	Port Input	14	704453	4826	1
70	Port Input	15	704453	4826	1
70	Port Input	14	704453	4826	1
70	Port Input	15	704453	4826	1
70	Port Input	14	704453	4826	1
70	Port Input	15	704453	4826	1
70	Port Input	14	704453	4826	1
70	Port Input	15	704454	4827	1
70	Port Input	14	704454	4827	1
70	Port Input	15	704454	4827	1
70	Port Input	14	704454	4827	1
70	Port Input	15	704454	4827	1
70	Port Input	14	704454	4827	1
70	Port Input	15	704454	4827	1
70	Port Input	14	704454	4827	1
70	Port Input	15	704454	4827	2
